step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
64,64.0,227,227,0.17384,0.51178,0.00000,0.00000,0.16384,8.27,0.00,0.169,1554,439.2
65,65.0,229,229,0.17494,0.51486,0.00000,0.00000,0.16685,8.27,0.00,0.169,1554,438.7
66,66.0,230,230,0.17557,0.51639,0.00000,0.00000,0.16986,8.27,0.00,0.169,1556,439.3
67,67.0,232,232,0.17666,0.51943,0.00000,0.00000,0.17287,8.27,0.00,0.169,1557,439.4
68,68.0,232,232,0.17685,0.51943,0.00000,0.00000,0.17589,8.27,0.00,0.169,1560,440.6
69,69.0,233,233,0.17749,0.52095,0.00000,0.00000,0.17890,8.27,0.00,0.169,1560,440.1
70,70.0,234,234,0.17813,0.52246,0.00000,0.00000,0.18193,8.27,0.00,0.169,1566,442.5
71,71.0,234,234,0.17832,0.52246,0.00000,0.00000,0.18496,8.27,0.00,0.169,1567,442.6
72,72.0,234,234,0.17851,0.52246,0.00000,0.00000,0.18799,8.27,0.00,0.169,1567,442.1
73,73.0,234,234,0.17869,0.52246,0.00000,0.00000,0.19101,8.27,0.00,0.169,1567,441.6
74,74.0,234,234,0.17888,0.52246,0.00000,0.00000,0.19403,8.27,0.00,0.170,1567,441.1
75,75.0,235,236,0.17996,0.52547,0.00000,0.00000,0.19705,8.27,0.00,0.170,1567,440.6
76,76.0,236,237,0.18058,0.52696,0.00000,0.00000,0.20007,8.27,0.00,0.170,1569,441.2
77,77.0,238,239,0.18165,0.52994,0.00000,0.00000,0.20308,8.27,0.00,0.170,1569,440.6
78,78.0,238,239,0.18184,0.52994,0.00000,0.00000,0.20610,8.27,0.00,0.170,1571,441.2
79,79.0,238,239,0.18203,0.52994,0.00000,0.00000,0.20912,8.27,0.00,0.170,1571,440.7
80,80.0,239,240,0.18265,0.53142,0.00000,0.00000,0.21213,8.27,0.00,0.170,1571,440.2
81,81.0,238,240,0.18284,0.53142,0.00000,0.00000,0.21515,8.27,0.00,0.170,1574,441.3
82,82.0,238,240,0.18303,0.53142,0.00000,0.00000,0.21816,8.27,0.00,0.170,1574,440.8
83,83.0,239,241,0.18365,0.53290,0.00000,0.00000,0.22118,8.27,0.00,0.170,1574,440.2
84,84.0,239,241,0.18384,0.53290,0.00000,0.00000,0.22419,8.27,0.00,0.170,1575,440.2
85,85.0,240,242,0.18446,0.53437,0.00000,0.00000,0.22719,8.27,0.00,0.171,1575,439.7
86,86.0,240,242,0.18466,0.53437,0.00000,0.00000,0.23021,8.27,0.00,0.171,1578,440.8
87,87.0,240,242,0.18485,0.53437,0.00000,0.00000,0.23322,8.27,0.00,0.171,1578,440.2
88,88.0,243,245,0.18633,0.53876,0.00000,0.00000,0.23623,8.27,0.00,0.171,1578,439.6
89,89.0,246,248,0.18780,0.54311,0.00000,0.00000,0.23925,8.27,0.00,0.171,1580,441.8
90,90.0,246,248,0.18799,0.54311,0.00000,0.00000,0.24228,8.27,0.00,0.171,1583,442.9
91,91.0,247,249,0.18860,0.54456,0.00000,0.00000,0.24530,8.27,0.00,0.171,1583,442.4
92,92.0,247,249,0.18879,0.54456,0.00000,0.00000,0.24833,8.27,0.00,0.171,1584,442.5
93,93.0,248,250,0.18940,0.54599,0.00000,0.00000,0.25135,8.27,0.00,0.171,1584,442.0
94,94.0,248,250,0.18959,0.54599,0.00000,0.00000,0.25438,8.27,0.00,0.171,1584,441.5
95,95.0,249,251,0.19019,0.54742,0.00000,0.00000,0.25739,8.27,0.00,0.171,1584,441.0
96,96.0,249,251,0.19039,0.54742,0.00000,0.00000,0.26042,8.27,0.00,0.171,1588,442.2
97,97.0,249,251,0.19058,0.54742,0.00000,0.00000,0.26344,8.27,0.00,0.172,1588,441.7
98,98.0,250,252,0.19118,0.54885,0.00000,0.00000,0.26645,8.27,0.00,0.172,1588,441.1
99,99.0,252,254,0.19220,0.55169,0.00000,0.00000,0.26948,8.27,0.00,0.172,1591,442.2
100,100.0,252,254,0.19239,0.55169,0.00000,0.00000,0.27250,8.27,0.00,0.172,1592,442.3
101,101.0,252,254,0.19258,0.55169,0.00000,0.00000,0.27552,8.27,0.00,0.172,1592,441.7
102,102.0,254,256,0.19360,0.55451,0.00000,0.00000,0.27854,8.27,0.00,0.172,1592,441.2
103,103.0,256,258,0.19461,0.55732,0.00000,0.00000,0.28156,8.27,0.00,0.172,1596,442.8
104,104.0,255,258,0.19481,0.55732,0.00000,0.00000,0.28461,8.27,0.00,0.172,1601,445.5
105,105.0,255,258,0.19498,0.55732,0.00000,0.00000,0.28764,8.27,0.00,0.172,1592,443.1
106,106.0,256,259,0.19558,0.55872,0.00000,0.00000,0.29066,8.27,0.00,0.172,1592,442.6
107,107.0,257,260,0.19617,0.56011,0.00000,0.00000,0.29369,8.27,0.00,0.172,1593,442.7
108,108.0,257,260,0.19635,0.56011,0.00000,0.00000,0.29672,8.27,0.00,0.172,1594,442.7
1,1.0,29,29,0.03339,0.08753,0.00000,0.00000,0.00027,8.27,0.00,0.068,188,143.7
2,2.0,38,38,0.04193,0.11310,0.00000,0.00000,0.00058,8.27,0.00,0.068,901,172.4
3,3.0,56,56,0.05648,0.16212,0.00000,0.00000,0.00088,8.27,0.00,0.068,928,172.7
4,4.0,78,78,0.07320,0.21837,0.00000,0.00000,0.00118,8.27,0.00,0.068,1145,170.9
5,5.0,92,92,0.08514,0.25218,0.00000,0.00000,0.00165,8.27,0.00,0.069,1201,270.9
6,6.0,103,103,0.09276,0.27771,0.00000,0.00000,0.00213,8.27,0.00,0.069,1233,280.4
7,7.0,114,114,0.10016,0.30238,0.00000,0.00000,0.00264,8.27,0.00,0.069,1254,289.0
8,8.0,128,128,0.10915,0.33255,0.00000,0.00000,0.00315,8.27,0.00,0.069,1279,297.8
9,9.0,144,144,0.11891,0.36545,0.00000,0.00000,0.00368,8.27,0.00,0.070,1288,306.0
10,10.0,152,152,0.12363,0.38128,0.00000,0.00000,0.00423,8.27,0.00,0.070,1308,318.3
11,11.0,166,166,0.13151,0.40804,0.00000,0.00000,0.00480,8.27,0.00,0.070,1324,326.6
12,12.0,169,169,0.13324,0.41363,0.00000,0.00000,0.00538,8.27,0.00,0.070,1337,335.9
13,13.0,176,176,0.13705,0.42645,0.00000,0.00000,0.00597,8.27,0.00,0.071,1342,337.4
14,14.0,180,180,0.13921,0.43365,0.00000,0.00000,0.00656,8.27,0.00,0.071,1352,342.5
15,15.0,188,188,0.14330,0.44778,0.00000,0.00000,0.00718,8.27,0.00,0.071,1400,357.0
16,16.0,193,193,0.14583,0.45643,0.00000,0.00000,0.00783,8.27,0.00,0.071,1431,371.5
17,17.0,202,202,0.15033,0.47167,0.00000,0.00000,0.00849,8.27,0.00,0.072,1443,378.9
18,18.0,206,206,0.15221,0.47830,0.00000,0.00000,0.00919,8.27,0.00,0.072,1496,398.1
19,19.0,211,211,0.15460,0.48647,0.00000,0.00000,0.00989,8.27,0.00,0.072,1515,404.7
20,20.0,218,218,0.15783,0.49770,0.00000,0.00000,0.01063,8.27,0.00,0.072,1556,418.9
21,21.0,228,228,0.16236,0.51332,0.00000,0.00000,0.01139,8.27,0.00,0.073,1597,433.7
22,22.0,239,239,0.16722,0.52994,0.00000,0.00000,0.01218,8.27,0.00,0.073,1633,448.8
23,23.0,253,253,0.17317,0.55027,0.00000,0.00000,0.01300,8.27,0.00,0.073,1676,467.2
24,24.0,259,259,0.17562,0.55872,0.00000,0.00000,0.01386,8.27,0.00,0.073,1722,489.0
25,25.0,266,266,0.17847,0.56837,0.00000,0.00000,0.01474,8.27,0.00,0.074,1742,497.9
26,26.0,274,274,0.18161,0.57914,0.00000,0.00000,0.01565,8.27,0.00,0.074,1766,509.3
