step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
41;0.274321;0.261585;0.248506;0.275801;0.278821
42;0.275097;0.263157;0.249999;0.274157;0.280007
43;0.276069;0.264888;0.251643;0.274157;0.280007
44;0.277266;0.263864;0.250671;0.274157;0.280007
45;0.278457;0.265257;0.251994;0.274157;0.280007
46;0.278586;0.265631;0.252349;0.275219;0.279433
47;0.279591;0.267648;0.254265;0.275376;0.277798
48;0.281296;0.267966;0.254568;0.275376;0.277798
49;0.281595;0.268604;0.255174;0.276418;0.277563
50;0.282509;0.269648;0.256165;0.276418;0.277563
51;0.283907;0.271584;0.258005;0.276418;0.277563
52;0.284368;0.272864;0.259221;0.275503;0.279527
53;0.285086;0.272348;0.258731;0.275503;0.279527
54;0.285879;0.272859;0.259216;0.275503;0.279527
55;0.286455;0.273794;0.260104;0.275503;0.279527
56;0.287647;0.274522;0.260796;0.275503;0.279527
57;0.288435;0.275186;0.261427;0.275503;0.279527
58;0.289230;0.275963;0.262164;0.275503;0.279527
59;0.289850;0.276482;0.262658;0.275503;0.279527
60;0.290947;0.277564;0.263686;0.275503;0.279527
61;0.291713;0.278040;0.264138;0.275503;0.279527
62;0.292913;0.279191;0.265231;0.277919;0.278349
63;0.293766;0.279538;0.265561;0.277919;0.278349
64;0.294647;0.280409;0.266389;0.277919;0.278349
65;0.295107;0.281337;0.267270;0.277919;0.278349
66;0.295990;0.281975;0.267876;0.277919;0.278349
67;0.296753;0.282642;0.268510;0.277919;0.278349
68;0.297419;0.283079;0.268925;0.277919;0.278349
69;0.298289;0.284119;0.269913;0.277919;0.278349
70;0.299188;0.285726;0.271440;0.277919;0.278349
71;0.300005;0.286645;0.272313;0.277919;0.278349
72;0.300782;0.287036;0.272684;0.278310;0.280357
73;0.301745;0.287993;0.273594;0.278310;0.280357
74;0.302464;0.288274;0.273860;0.278310;0.280357
75;0.303240;0.288825;0.274383;0.278310;0.280357
76;0.304001;0.289730;0.275243;0.278310;0.280357
77;0.304777;0.290309;0.275794;0.278310;0.280357
78;0.305574;0.291587;0.277008;0.278310;0.280357
79;0.306310;0.292464;0.277841;0.278310;0.280357
80;0.307025;0.292786;0.278146;0.278310;0.280357
81;0.307702;0.294130;0.279424;0.279938;0.281816
82;0.308505;0.294119;0.279413;0.279938;0.281816
83;0.309204;0.294892;0.280147;0.279938;0.281816
84;0.310074;0.295894;0.281099;0.279938;0.281816
85;0.310836;0.296533;0.281706;0.279938;0.281816
86;0.311724;0.297376;0.282507;0.279938;0.281816
87;0.312765;0.297731;0.282845;0.279938;0.281816
88;0.313613;0.298525;0.283599;0.279938;0.281816
89;0.314383;0.299216;0.284255;0.279938;0.281816
90;0.315392;0.300110;0.285104;0.279938;0.281816
91;0.316043;0.300825;0.285784;0.281142;0.282016
92;0.317062;0.302037;0.286935;0.281142;0.282016
93;0.317783;0.302280;0.287166;0.281142;0.282016
94;0.318277;0.303462;0.288289;0.282110;0.283315
95;0.318509;0.303782;0.288593;0.282110;0.283315
96;0.318713;0.304981;0.289732;0.282110;0.283315
97;0.319229;0.305712;0.290427;0.282110;0.283315
98;0.319504;0.305934;0.290637;0.282110;0.283315
99;0.319792;0.306694;0.291360;0.282110;0.283315
100;0.320549;0.306751;0.291413;0.282110;0.283315
101;0.320814;0.307628;0.292247;0.282110;0.283315
102;0.321163;0.307062;0.291709;0.282110;0.283315
103;0.320898;0.307158;0.291800;0.282110;0.283315
104;0.321076;0.307628;0.292247;0.282665;0.284481
105;0.321365;0.307813;0.292423;0.282665;0.284481
106;0.322054;0.307880;0.292486;0.282665;0.284481
107;0.322310;0.307556;0.292178;0.282665;0.284481
108;0.322799;0.307626;0.292244;0.282665;0.284481
109;0.322948;0.307672;0.292288;0.282665;0.284481
110;0.323025;0.307765;0.292376;0.282665;0.284481
111;0.323240;0.307926;0.292530;0.282665;0.284481
112;0.323614;0.308628;0.293196;0.282665;0.284481
113;0.323744;0.308313;0.292898;0.282665;0.284481
114;0.323776;0.309156;0.293698;0.283963;0.286426
115;0.324072;0.308426;0.293005;0.283963;0.286426
116;0.324069;0.308471;0.293047;0.283963;0.286426
117;0.324076;0.308592;0.293163;0.283963;0.286426
118;0.324205;0.308716;0.293280;0.283963;0.286426
119;0.324593;0.308849;0.293407;0.283963;0.286426
120;0.324786;0.309243;0.293781;0.283963;0.286426
121;0.324629;0.309069;0.293615;0.283963;0.286426
122;0.324608;0.309947;0.294450;0.283963;0.286426
123;0.324683;0.309715;0.294229;0.283963;0.286426
124;0.325168;0.309821;0.294330;0.285292;0.287120
125;0.325389;0.309458;0.293986;0.285292;0.287120
126;0.325548;0.309757;0.294269;0.285292;0.287120
127;0.326015;0.309926;0.294430;0.285292;0.287120
128;0.326114;0.310073;0.294569;0.285292;0.287120
129;0.326212;0.309989;0.294489;0.285292;0.287120
130;0.326181;0.310322;0.294806;0.285292;0.287120
131;0.326344;0.310322;0.294806;0.285292;0.287120
132;0.326424;0.310343;0.294825;0.285292;0.287120
133;0.326905;0.310527;0.295001;0.285292;0.287120
134;0.327088;0.310670;0.295137;0.286661;0.287077
135;0.327309;0.311272;0.295708;0.286661;0.287077
136;0.327017;0.310953;0.295405;0.286661;0.287077
137;0.327123;0.311192;0.295633;0.286661;0.287077
138;0.327245;0.311895;0.296300;0.286661;0.287077
139;0.327749;0.311331;0.295764;0.286661;0.287077
140;0.327922;0.311728;0.296142;0.286661;0.287077
141;0.327978;0.311566;0.295988;0.286661;0.287077
142;0.328112;0.312313;0.296698;0.286661;0.287077
143;0.328360;0.312538;0.296911;0.286661;0.287077
144;0.329185;0.311933;0.296337;0.288710;0.288613
145;0.329371;0.312010;0.296409;0.288710;0.288613
146;0.329536;0.311895;0.296300;0.288710;0.288613
147;0.328623;0.312067;0.296464;0.288710;0.288613
148;0.328735;0.312105;0.296500;0.288710;0.288613
149;0.328771;0.313035;0.297383;0.288710;0.288613
