scenario,arm,seed,t_min,burned_cells,j_phys
S4,F5EvAI,105,266.0,510,0.11548
S4,F5EvAI,105,278.0,516,0.11622
S4,F5EvAI,105,290.0,525,0.11732
S4,F5EvAI,105,302.0,534,0.11841
S4,F5EvAI,105,314.0,539,0.11901
S4,F5EvAI,105,326.0,579,0.12371
S4,F5EvAI,105,338.0,685,0.13534
S4,F5EvAI,105,350.0,839,0.15037
S1,F5,107,2.0,4,0.00089
S1,F5,107,14.0,8,0.00178
S1,F5,107,26.0,13,0.00288
S1,F5,107,38.0,15,0.00332
S1,F5,107,50.0,18,0.00397
S1,F5,107,62.0,19,0.00419
S1,F5,107,74.0,20,0.00441
S1,F5,107,86.0,20,0.00441
S1,F5,107,98.0,20,0.00441
S2,Test0,107,2.0,8,0.00178
S2,Test0,107,14.0,88,0.01857
S2,Test0,107,26.0,484,0.08165
S2,Test0,107,38.0,995,0.1727
S2,Test0,107,50.0,1429,0.23488
S2,Test0,107,62.0,1566,0.26375
S2,Test0,107,74.0,1701,0.27969
S2,Test0,107,86.0,1838,0.29608
S2,Test0,107,98.0,1947,0.30157
S2,Test0,107,110.0,2016,0.31825
S2,Test0,107,122.0,2071,0.34192
S2,Test0,107,134.0,2126,0.35457
S2,Test0,107,146.0,2189,0.36573
S2,Test0,107,158.0,2246,0.38785
S2,Test0,107,170.0,2309,0.39895
S2,Test0,107,182.0,2391,0.40312
S2,Test0,107,194.0,2447,0.41006
S2,Test0,107,206.0,2458,0.41365
S2,Test0,107,218.0,2468,0.4191
S2,Test0,107,230.0,2472,0.42436
S2,Test0,107,242.0,2474,0.43313
S2,Test0,107,254.0,2475,0.4346
S2,Test0,107,266.0,2477,0.43611
S2,Test0,107,278.0,2478,0.4432
S2,Test0,107,290.0,2479,0.45013
S2,Test0,107,302.0,2479,0.45158
S2,Test0,107,314.0,2480,0.45493
S2,Test0,107,326.0,2483,0.46025
S2,Test0,107,338.0,2484,0.46179
S2,Test0,107,350.0,2486,0.46524
S3,F5,106,2.0,7,0.00166
S3,F5,106,14.0,55,0.01261
S3,F5,106,26.0,98,0.02182
S3,F5,106,38.0,109,0.02409
S3,F5,106,50.0,128,0.02794
S3,F5,106,62.0,131,0.02854
S3,F5,106,74.0,139,0.03013
S3,F5,106,86.0,140,0.03083
S3,F5,106,98.0,140,0.03083
S3,F5,106,110.0,140,0.03083
S3,F5,106,122.0,140,0.03083
S3,F5,106,134.0,140,0.03083
S3,F5,106,146.0,140,0.03083
S3,F5,106,158.0,155,0.03628
S3,F5,106,170.0,156,0.03698
S3,F5,106,182.0,156,0.03698
S3,F5,106,194.0,156,0.03698
S3,F5,106,206.0,156,0.03698
S3,F5,106,218.0,156,0.03698
S3,F5,106,230.0,156,0.03698
S3,F5,106,242.0,156,0.03698
S3,F5,106,254.0,156,0.03698
S3,F5,106,266.0,157,0.03717
S3,F5,106,278.0,161,0.03794
S3,F5,106,290.0,161,0.03794
S3,F5,106,302.0,162,0.03813
S3,F5,106,314.0,163,0.03883
S3,F5,106,326.0,164,0.03953
S3,F5,106,338.0,164,0.03953
S3,F5,106,350.0,164,0.03953
S2,F5,106,2.0,8,0.00171
S2,F5,106,14.0,27,0.00569
S2,F5,106,26.0,51,0.01059
S2,F5,106,38.0,285,0.05163
S2,F5,106,50.0,704,0.10388
S2,F5,106,62.0,1132,0.14043
S2,F5,106,74.0,1277,0.15031
S2,F5,106,86.0,1369,0.15606
S2,F5,106,98.0,1451,0.1609
S2,F5,106,110.0,1537,0.1657
S2,F5,106,122.0,1673,0.17276
S2,F5,106,134.0,1829,0.18016
S2,F5,106,146.0,2056,0.18979
S2,F5,106,158.0,2254,0.19924
S2,F5,106,170.0,2335,0.20604
S2,F5,106,182.0,2375,0.2154
S2,F5,106,194.0,2390,0.21596
S2,F5,106,206.0,2419,0.2348
S2,F5,106,218.0,2439,0.23555
S2,F5,106,230.0,2458,0.23616
S2,F5,106,242.0,2523,0.23822
S2,F5,106,254.0,2541,0.23878
S2,F5,106,266.0,2554,0.23918
S2,F5,106,278.0,2565,0.23952
S2,F5,106,290.0,2585,0.24013
S2,F5,106,302.0,2604,0.2407
S2,F5,106,314.0,2611,0.24091
S2,F5,106,326.0,2625,0.2453
S2,F5,106,338.0,2703,0.25551
S2,F5,106,350.0,2709,0.25568
S3,Test0,107,2.0,4,0.00093
S3,Test0,107,14.0,13,0.003
S3,Test0,107,26.0,36,0.00817
S3,Test0,107,38.0,165,0.04965
S3,Test0,107,50.0,414,0.09347
S3,Test0,107,62.0,778,0.17014
S3,Test0,107,74.0,891,0.2061
S3,Test0,107,86.0,1005,0.22775
S3,Test0,107,98.0,1070,0.24246
S3,Test0,107,110.0,1106,0.25536
S3,Test0,107,122.0,1142,0.26561
S3,Test0,107,134.0,1166,0.2746
S3,Test0,107,146.0,1196,0.28084
S3,Test0,107,158.0,1221,0.28438
S3,Test0,107,170.0,1253,0.29126
S3,Test0,107,182.0,1297,0.29721
S3,Test0,107,194.0,1370,0.31406
S3,Test0,107,206.0,1418,0.33065
S3,Test0,107,218.0,1434,0.34158
S3,Test0,107,230.0,1445,0.34803
S3,Test0,107,242.0,1453,0.35016
S3,Test0,107,254.0,1463,0.35186
S3,Test0,107,266.0,1482,0.35401
S3,Test0,107,278.0,1531,0.36692
S3,Test0,107,290.0,1597,0.38393
S3,Test0,107,302.0,1656,0.39533
S3,Test0,107,314.0,1698,0.39902
S3,Test0,107,326.0,1705,0.40042
S3,Test0,107,338.0,1708,0.40163
S3,Test0,107,350.0,1708,0.40269
S4,F5,106,2.0,11,0.0026
S4,F5,106,14.0,97,0.02313
S4,F5,106,26.0,284,0.08658
S4,F5,106,38.0,461,0.14303
S4,F5,106,50.0,667,0.1808
S4,F5,106,62.0,776,0.20712
S4,F5,106,74.0,805,0.21182
S4,F5,106,86.0,834,0.21743
S4,F5,106,98.0,851,0.21906
S4,F5,106,110.0,869,0.22123
S4,F5,106,122.0,918,0.23066
S4,F5,106,134.0,986,0.24047
S4,F5,106,146.0,1004,0.24418
S4,F5,106,158.0,1023,0.24725
S4,F5,106,170.0,1028,0.24767
S4,F5,106,182.0,1060,0.25231
S4,F5,106,194.0,1076,0.25357
S4,F5,106,206.0,1086,0.25434
S4,F5,106,218.0,1089,0.25459
S4,F5,106,230.0,1098,0.25528
S4,F5,106,242.0,1101,0.25552
S4,F5,106,254.0,1105,0.25584
S4,F5,106,266.0,1108,0.25608
S4,F5,106,278.0,1134,0.2585
S4,F5,106,290.0,1142,0.25909
S4,F5,106,302.0,1145,0.25982
S4,F5,106,314.0,1156,0.26061
S4,F5,106,326.0,1160,0.2609
S4,F5,106,338.0,1188,0.26288
S4,F5,106,350.0,1193,0.26323
S1,F5Ev,106,2.0,4,0.00086
S1,F5Ev,106,14.0,14,0.00297
S1,F5Ev,106,26.0,36,0.00754
S1,F5Ev,106,38.0,267,0.04885
S1,F5Ev,106,50.0,650,0.09826
S1,F5Ev,106,62.0,1049,0.13428
S1,F5Ev,106,74.0,1230,0.14722
S1,F5Ev,106,86.0,1341,0.15435
S1,F5Ev,106,98.0,1410,0.15852
S1,F5Ev,106,110.0,1494,0.16333
S1,F5Ev,106,122.0,1610,0.16956
S1,F5Ev,106,134.0,1712,0.17468
S1,F5Ev,106,146.0,1790,0.17838
S1,F5Ev,106,158.0,1878,0.18235
S1,F5Ev,106,170.0,1921,0.18422
S1,F5Ev,106,182.0,1992,0.1872
S1,F5Ev,106,194.0,2115,0.1921
S1,F5Ev,106,206.0,2168,0.19411
S1,F5Ev,106,218.0,2280,0.19817
S1,F5Ev,106,230.0,2310,0.19922
S1,F5Ev,106,242.0,2331,0.19995
S1,F5Ev,106,254.0,2363,0.20104
S1,F5Ev,106,266.0,2389,0.20191
S1,F5Ev,106,278.0,2419,0.2029
S1,F5Ev,106,290.0,2451,0.20394
S1,F5Ev,106,302.0,2483,0.20497
S1,F5Ev,106,314.0,2507,0.20573
S1,F5Ev,106,326.0,2525,0.20629
S1,F5Ev,106,338.0,2539,0.20673
S1,F5Ev,106,350.0,2554,0.20719
S1,F5Ev,107,2.0,4,0.00089
S1,F5Ev,107,14.0,8,0.00178
S1,F5Ev,107,26.0,13,0.00288
S1,F5Ev,107,38.0,15,0.00332
S1,F5Ev,107,50.0,18,0.00397
S1,F5Ev,107,62.0,19,0.00419
S1,F5Ev,107,74.0,20,0.00441
S1,F5Ev,107,86.0,20,0.00441
S1,F5Ev,107,98.0,20,0.00441
S5,F5,106,2.0,11,0.0026
S5,F5,106,14.0,102,0.02417
S5,F5,106,26.0,309,0.09114
S5,F5,106,38.0,495,0.15202
S5,F5,106,50.0,711,0.1995
S5,F5,106,62.0,843,0.22653
S5,F5,106,74.0,880,0.23692
S5,F5,106,86.0,953,0.24537
S5,F5,106,98.0,1052,0.26882
S5,F5,106,110.0,1073,0.2705
S5,F5,106,122.0,1107,0.27873
S5,F5,106,134.0,1115,0.27986
S5,F5,106,146.0,1137,0.2815
S5,F5,106,158.0,1180,0.28508
S5,F5,106,170.0,1192,0.28695
S5,F5,106,182.0,1198,0.28788
S5,F5,106,194.0,1208,0.28858
S5,F5,106,206.0,1269,0.2996
S5,F5,106,218.0,1281,0.30039
S5,F5,106,230.0,1314,0.30764
S5,F5,106,242.0,1317,0.30784
S5,F5,106,254.0,1330,0.30867
S5,F5,106,266.0,1336,0.30905
S5,F5,106,278.0,1336,0.30911
S5,F5,106,290.0,1341,0.30952
S5,F5,106,302.0,1347,0.31043
S5,F5,106,314.0,1349,0.31061
S5,F5,106,326.0,1356,0.31108
S5,F5,106,338.0,1363,0.31152
S5,F5,106,350.0,1364,0.31159
S1,F5EvAI,107,2.0,4,0.00089
S1,F5EvAI,107,14.0,8,0.00178
S1,F5EvAI,107,26.0,13,0.00288
S1,F5EvAI,107,38.0,15,0.00332
S1,F5EvAI,107,50.0,18,0.00397
S1,F5EvAI,107,62.0,19,0.00419
S1,F5EvAI,107,74.0,20,0.00441
S1,F5EvAI,107,86.0,20,0.00441
S1,F5EvAI,107,98.0,20,0.00441
S4,Test0,107,2.0,9,0.00208
S4,Test0,107,14.0,151,0.03726
S4,Test0,107,26.0,355,0.10088
S4,Test0,107,38.0,556,0.15618
S4,Test0,107,50.0,853,0.20682
S4,Test0,107,62.0,1026,0.23225
S4,Test0,107,74.0,1079,0.25083
S4,Test0,107,86.0,1128,0.2643
S4,Test0,107,98.0,1165,0.26807
S4,Test0,107,110.0,1201,0.27367
S4,Test0,107,122.0,1244,0.28285
S4,Test0,107,134.0,1315,0.29644
S4,Test0,107,146.0,1379,0.31114
S4,Test0,107,158.0,1397,0.32065
S4,Test0,107,170.0,1410,0.32543
S4,Test0,107,182.0,1416,0.32868
S4,Test0,107,194.0,1424,0.33406
S4,Test0,107,206.0,1432,0.34065
S4,Test0,107,218.0,1440,0.34605
S4,Test0,107,230.0,1447,0.3512
S4,Test0,107,242.0,1453,0.35247
S4,Test0,107,254.0,1463,0.35398
S4,Test0,107,266.0,1485,0.35615
S4,Test0,107,278.0,1534,0.37029
S4,Test0,107,290.0,1600,0.38595
S4,Test0,107,302.0,1658,0.39782
S4,Test0,107,314.0,1698,0.40085
S4,Test0,107,326.0,1706,0.40229
S4,Test0,107,338.0,1708,0.40344
S4,Test0,107,350.0,1708,0.40449
S3,F5Ev,107,2.0,4,0.00093
S3,F5Ev,107,14.0,11,0.00254
S3,F5Ev,107,26.0,11,0.00254
S3,F5Ev,107,38.0,11,0.00254
S3,F5Ev,107,50.0,11,0.00254
S3,F5Ev,107,62.0,11,0.00254
S3,F5Ev,107,74.0,11,0.00254
S1,F5EvAI,106,2.0,4,0.00086
S1,F5EvAI,106,14.0,14,0.00297
S1,F5EvAI,106,26.0,36,0.00754
S1,F5EvAI,106,38.0,267,0.04885
S1,F5EvAI,106,50.0,710,0.10449
S1,F5EvAI,106,62.0,1137,0.14079
S1,F5EvAI,106,74.0,1260,0.1492
S1,F5EvAI,106,86.0,1315,0.15273
S1,F5EvAI,106,98.0,1379,0.15667
S1,F5EvAI,106,110.0,1438,0.16015
S1,F5EvAI,106,122.0,1626,0.17039
S1,F5EvAI,106,134.0,1787,0.17824
S1,F5EvAI,106,146.0,1889,0.18283
S1,F5EvAI,106,158.0,2026,0.18859
S1,F5EvAI,106,170.0,2108,0.19183
S1,F5EvAI,106,182.0,2163,0.19392
S1,F5EvAI,106,194.0,2234,0.19653
S1,F5EvAI,106,206.0,2281,0.19821
S1,F5EvAI,106,218.0,2307,0.19912
S1,F5EvAI,106,230.0,2330,0.19991
S1,F5EvAI,106,242.0,2336,0.20012
S1,F5EvAI,106,254.0,2348,0.20053
S1,F5EvAI,106,266.0,2365,0.20111
S1,F5EvAI,106,278.0,2378,0.20154
S1,F5EvAI,106,290.0,2414,0.20274
S1,F5EvAI,106,302.0,2430,0.20326
S1,F5EvAI,106,314.0,2434,0.20339
S1,F5EvAI,106,326.0,2436,0.20346
S1,F5EvAI,106,338.0,2437,0.20349
S1,F5EvAI,106,350.0,2438,0.20352
S3,F5Ev,106,2.0,7,0.00166
S3,F5Ev,106,14.0,55,0.01261
S3,F5Ev,106,26.0,98,0.02182
S3,F5Ev,106,38.0,109,0.02409
S3,F5Ev,106,50.0,127,0.02774
S3,F5Ev,106,62.0,147,0.03321
S3,F5Ev,106,74.0,147,0.03321
S3,F5Ev,106,86.0,163,0.03731
S3,F5Ev,106,98.0,177,0.04047
S3,F5Ev,106,110.0,228,0.05631
S3,F5Ev,106,122.0,269,0.06337
S3,F5Ev,106,134.0,286,0.06821
S3,F5Ev,106,146.0,292,0.0692
S3,F5Ev,106,158.0,301,0.07116
S3,F5Ev,106,170.0,307,0.07213
S3,F5Ev,106,182.0,322,0.07451
S3,F5Ev,106,194.0,342,0.07763
S3,F5Ev,106,206.0,345,0.07809
S3,F5Ev,106,218.0,351,0.07901
S3,F5Ev,106,230.0,356,0.07977
S3,F5Ev,106,242.0,358,0.08007
S3,F5Ev,106,254.0,360,0.08037
S3,F5Ev,106,266.0,364,0.08097
S3,F5Ev,106,278.0,366,0.08127
S3,F5Ev,106,290.0,366,0.08127
S3,F5Ev,106,302.0,369,0.08172
S3,F5Ev,106,314.0,370,0.08237
S3,F5Ev,106,326.0,377,0.08341
S3,F5Ev,106,338.0,384,0.08545
S3,F5Ev,106,350.0,386,0.08676
S5,Test0,107,2.0,9,0.00208
S5,Test0,107,14.0,151,0.03726
S5,Test0,107,26.0,355,0.10088
S5,Test0,107,38.0,556,0.15618
S5,Test0,107,50.0,853,0.20682
S5,Test0,107,62.0,1026,0.23225
S5,Test0,107,74.0,1079,0.25083
S5,Test0,107,86.0,1128,0.2643
S5,Test0,107,98.0,1165,0.26807
S5,Test0,107,110.0,1201,0.27367
S5,Test0,107,122.0,1244,0.28285
S5,Test0,107,134.0,1315,0.29644
S5,Test0,107,146.0,1379,0.31114
S5,Test0,107,158.0,1397,0.32065
S5,Test0,107,170.0,1410,0.32543
S5,Test0,107,182.0,1416,0.32868
S5,Test0,107,194.0,1424,0.33406
S5,Test0,107,206.0,1432,0.34065
S5,Test0,107,218.0,1440,0.34605
S5,Test0,107,230.0,1447,0.3512
S5,Test0,107,242.0,1453,0.35247
S5,Test0,107,254.0,1463,0.35398
S5,Test0,107,266.0,1485,0.35615
S5,Test0,107,278.0,1534,0.37029
S5,Test0,107,290.0,1600,0.38595
S5,Test0,107,302.0,1658,0.39782
S5,Test0,107,314.0,1698,0.40085
S5,Test0,107,326.0,1706,0.40229
S5,Test0,107,338.0,1708,0.40344
S5,Test0,107,350.0,1708,0.40449
S2,F5Ev,106,2.0,8,0.00171
S2,F5Ev,106,14.0,27,0.00569
S2,F5Ev,106,26.0,51,0.01059
S2,F5Ev,106,38.0,284,0.05148
S2,F5Ev,106,50.0,713,0.10479
S2,F5Ev,106,62.0,1111,0.13891
S2,F5Ev,106,74.0,1274,0.15011
S2,F5Ev,106,86.0,1334,0.15392
S2,F5Ev,106,98.0,1375,0.15643
S2,F5Ev,106,110.0,1416,0.15887
S2,F5Ev,106,122.0,1472,0.1621
S2,F5Ev,106,134.0,1497,0.1635
S2,F5Ev,106,146.0,1519,0.16471
S2,F5Ev,106,158.0,1578,0.16789
S2,F5Ev,106,170.0,1595,0.16878
S2,F5Ev,106,182.0,1607,0.16941
S2,F5Ev,106,194.0,1622,0.17018
S2,F5Ev,106,206.0,1639,0.17105
S2,F5Ev,106,218.0,1652,0.17171
S2,F5Ev,106,230.0,1670,0.17857
S2,F5Ev,106,242.0,1673,0.17875
S2,F5Ev,106,254.0,1683,0.17925
S2,F5Ev,106,266.0,1690,0.17959
S2,F5Ev,106,278.0,1706,0.18037
S2,F5Ev,106,290.0,1724,0.18125
S2,F5Ev,106,302.0,1731,0.18158
S2,F5Ev,106,314.0,1757,0.18282
S2,F5Ev,106,326.0,1796,0.18464
S2,F5Ev,106,338.0,1866,0.18781
S2,F5Ev,106,350.0,1988,0.19303
S1,Test0,108,2.0,4,0.00087
S1,Test0,108,14.0,41,0.00872
S1,Test0,108,26.0,133,0.02671
S1,Test0,108,38.0,387,0.06742
S1,Test0,108,50.0,673,0.10199
S1,Test0,108,62.0,1009,0.13265
S1,Test0,108,74.0,1280,0.15647
S1,Test0,108,86.0,1465,0.17955
S1,Test0,108,98.0,1627,0.22543
S1,Test0,108,110.0,2007,0.30347
S1,Test0,108,122.0,2263,0.35718
S1,Test0,108,134.0,2366,0.38966
S1,Test0,108,146.0,2444,0.43131
S1,Test0,108,158.0,2534,0.46966
S1,Test0,108,170.0,2646,0.4822
S1,Test0,108,182.0,2697,0.4883
S1,Test0,108,194.0,2741,0.49416
S1,Test0,108,206.0,2773,0.5011
S1,Test0,108,218.0,2824,0.51734
S1,Test0,108,230.0,2851,0.52381
S1,Test0,108,242.0,2860,0.52819
S1,Test0,108,254.0,2872,0.54
S1,Test0,108,266.0,2883,0.55033
S1,Test0,108,278.0,2895,0.55777
S1,Test0,108,290.0,2903,0.56071
S1,Test0,108,302.0,2917,0.56377
S1,Test0,108,314.0,2923,0.56663
S1,Test0,108,326.0,2928,0.56945
S1,Test0,108,338.0,2935,0.57231
S1,Test0,108,350.0,2939,0.57508
S2,F5EvAI,106,2.0,8,0.00171
S2,F5EvAI,106,14.0,27,0.00569
S2,F5EvAI,106,26.0,51,0.01059
S2,F5EvAI,106,38.0,285,0.05163
S2,F5EvAI,106,50.0,704,0.10388
S2,F5EvAI,106,62.0,1132,0.14043
S2,F5EvAI,106,74.0,1277,0.15031
S2,F5EvAI,106,86.0,1320,0.15304
S2,F5EvAI,106,98.0,1346,0.15466
S2,F5EvAI,106,110.0,1381,0.15679
S2,F5EvAI,106,122.0,1475,0.16227
S2,F5EvAI,106,134.0,1617,0.16992
S2,F5EvAI,106,146.0,1798,0.17875
S2,F5EvAI,106,158.0,1938,0.18494
S2,F5EvAI,106,170.0,2109,0.19187
S2,F5EvAI,106,182.0,2238,0.19668
S2,F5EvAI,106,194.0,2327,0.19981
S2,F5EvAI,106,206.0,2363,0.20104
S2,F5EvAI,106,218.0,2390,0.20194
S2,F5EvAI,106,230.0,2421,0.20297
S2,F5EvAI,106,242.0,2452,0.20398
S2,F5EvAI,106,254.0,2482,0.21091
S2,F5EvAI,106,266.0,2497,0.21141
S2,F5EvAI,106,278.0,2505,0.21962
S2,F5EvAI,106,290.0,2517,0.22005
S2,F5EvAI,106,302.0,2524,0.22027
S2,F5EvAI,106,314.0,2535,0.22061
S2,F5EvAI,106,326.0,2547,0.22298
S2,F5EvAI,106,338.0,2557,0.2233
S2,F5EvAI,106,350.0,2568,0.22562
S4,F5Ev,106,2.0,11,0.0026
S4,F5Ev,106,14.0,97,0.02313
S4,F5Ev,106,26.0,279,0.08402
S4,F5Ev,106,38.0,391,0.11992
S4,F5Ev,106,50.0,427,0.12931
S4,F5Ev,106,62.0,468,0.14205
S4,F5Ev,106,74.0,471,0.14303
S4,F5Ev,106,86.0,492,0.14682
S4,F5Ev,106,98.0,503,0.14825
S4,F5Ev,106,110.0,551,0.16237
S4,F5Ev,106,122.0,604,0.17366
S4,F5Ev,106,134.0,620,0.1781
S4,F5Ev,106,146.0,678,0.19542
S4,F5Ev,106,158.0,678,0.19543
S4,F5Ev,106,170.0,683,0.19799
S4,F5Ev,106,182.0,700,0.19981
S4,F5Ev,106,194.0,702,0.20002
S4,F5Ev,106,206.0,709,0.20177
S4,F5Ev,106,218.0,709,0.20177
S4,F5Ev,106,230.0,710,0.20188
S4,F5Ev,106,242.0,713,0.20219
S4,F5Ev,106,254.0,722,0.20313
S4,F5Ev,106,266.0,724,0.20333
S4,F5Ev,106,278.0,725,0.20344
S4,F5Ev,106,290.0,725,0.20344
S4,F5Ev,106,302.0,730,0.20395
S4,F5Ev,106,314.0,730,0.20395
S4,F5Ev,106,326.0,739,0.20488
S4,F5Ev,106,338.0,739,0.20488
S4,F5Ev,106,350.0,739,0.20488
S3,F5EvAI,106,2.0,7,0.00166
S3,F5EvAI,106,14.0,55,0.01261
S3,F5EvAI,106,26.0,98,0.02182
S3,F5EvAI,106,38.0,109,0.02409
S3,F5EvAI,106,50.0,150,0.03228
S3,F5EvAI,106,62.0,150,0.03228
S3,F5EvAI,106,74.0,151,0.03247
S3,F5EvAI,106,86.0,152,0.03267
S3,F5EvAI,106,98.0,172,0.0375
S3,F5EvAI,106,110.0,172,0.0375
S3,F5EvAI,106,122.0,172,0.0375
S3,F5EvAI,106,134.0,174,0.03788
S3,F5EvAI,106,146.0,178,0.03914
S3,F5EvAI,106,158.0,181,0.0397
S3,F5EvAI,106,170.0,185,0.04044
S3,F5EvAI,106,182.0,237,0.06132
S3,F5EvAI,106,194.0,273,0.068
S3,F5EvAI,106,206.0,277,0.07071
S3,F5EvAI,106,218.0,291,0.07737
S3,F5EvAI,106,230.0,297,0.07835
S3,F5EvAI,106,242.0,304,0.07948
S3,F5EvAI,106,254.0,309,0.08028
S3,F5EvAI,106,266.0,316,0.08139
S3,F5EvAI,106,278.0,319,0.08187
S3,F5EvAI,106,290.0,319,0.08187
S3,F5EvAI,106,302.0,321,0.08218
S3,F5EvAI,106,314.0,321,0.08218
S3,F5EvAI,106,326.0,322,0.08234
S3,F5EvAI,106,338.0,333,0.08406
S3,F5EvAI,106,350.0,333,0.08406
S4,F5EvAI,106,2.0,11,0.0026
S4,F5EvAI,106,14.0,97,0.02313
S4,F5EvAI,106,26.0,278,0.08558
S4,F5EvAI,106,38.0,384,0.12065
S4,F5EvAI,106,50.0,449,0.14894
S4,F5EvAI,106,62.0,497,0.16567
S4,F5EvAI,106,74.0,508,0.17118
S4,F5EvAI,106,86.0,534,0.17499
S4,F5EvAI,106,98.0,546,0.17651
S4,F5EvAI,106,110.0,598,0.19053
S4,F5EvAI,106,122.0,640,0.19537
S4,F5EvAI,106,134.0,661,0.20316
S4,F5EvAI,106,146.0,672,0.20579
S4,F5EvAI,106,158.0,685,0.2077
S4,F5EvAI,106,170.0,689,0.20813
S4,F5EvAI,106,182.0,698,0.20909
S4,F5EvAI,106,194.0,700,0.20931
S4,F5EvAI,106,206.0,705,0.20983
S4,F5EvAI,106,218.0,709,0.21025
S4,F5EvAI,106,230.0,712,0.21057
S4,F5EvAI,106,242.0,715,0.21088
S4,F5EvAI,106,254.0,719,0.2113
S4,F5EvAI,106,266.0,726,0.21203
S4,F5EvAI,106,278.0,727,0.21213
S4,F5EvAI,106,290.0,727,0.21213
S4,F5EvAI,106,302.0,732,0.21265
S4,F5EvAI,106,314.0,739,0.21336
S4,F5EvAI,106,326.0,740,0.21346
S4,F5EvAI,106,338.0,740,0.21346
S4,F5EvAI,106,350.0,742,0.21367
S2,Test0,108,2.0,13,0.00281
S2,Test0,108,14.0,171,0.03358
S2,Test0,108,26.0,531,0.08603
S2,Test0,108,38.0,1005,0.13233
S2,Test0,108,50.0,1201,0.14974
S2,Test0,108,62.0,1398,0.16824
S2,Test0,108,74.0,1747,0.22861
S2,Test0,108,86.0,2052,0.2927
S2,Test0,108,98.0,2209,0.32986
S2,Test0,108,110.0,2363,0.40669
S2,Test0,108,122.0,2475,0.44709
S2,Test0,108,134.0,2534,0.47888
S2,Test0,108,146.0,2594,0.49997
S2,Test0,108,158.0,2648,0.50787
S2,Test0,108,170.0,2740,0.52253
S2,Test0,108,182.0,2783,0.52686
S2,Test0,108,194.0,2832,0.53701
S2,Test0,108,206.0,2850,0.5433
S2,Test0,108,218.0,2891,0.55898
S2,Test0,108,230.0,2926,0.56564
S2,Test0,108,242.0,2931,0.57001
S2,Test0,108,254.0,2940,0.58189
S2,Test0,108,266.0,2952,0.59386
S2,Test0,108,278.0,2959,0.59983
S2,Test0,108,290.0,2963,0.60278
S2,Test0,108,302.0,2969,0.60576
S2,Test0,108,314.0,2975,0.60873
S2,Test0,108,326.0,2981,0.61167
S2,Test0,108,338.0,2990,0.61456
S2,Test0,108,350.0,2996,0.61729
S5,F5Ev,106,2.0,11,0.0026
S5,F5Ev,106,14.0,102,0.02417
S5,F5Ev,106,26.0,301,0.08813
S5,F5Ev,106,38.0,446,0.13731
S5,F5Ev,106,50.0,616,0.17323
S5,F5Ev,106,62.0,811,0.21373
S5,F5Ev,106,74.0,882,0.22756
S5,F5Ev,106,86.0,1010,0.24726
S5,F5Ev,106,98.0,1077,0.25679
S5,F5Ev,106,110.0,1110,0.25978
S5,F5Ev,106,122.0,1140,0.26198
S5,F5Ev,106,134.0,1195,0.26588
S5,F5Ev,106,146.0,1210,0.26691
S5,F5Ev,106,158.0,1217,0.26739
S5,F5Ev,106,170.0,1228,0.26864
S5,F5Ev,106,182.0,1246,0.26985
S5,F5Ev,106,194.0,1258,0.27065
S5,F5Ev,106,206.0,1262,0.27091
S5,F5Ev,106,218.0,1271,0.2715
S5,F5Ev,106,230.0,1283,0.27228
S5,F5Ev,106,242.0,1303,0.27357
S5,F5Ev,106,254.0,1318,0.27452
S5,F5Ev,106,266.0,1358,0.27873
S5,F5Ev,106,278.0,1358,0.27873
S5,F5Ev,106,290.0,1358,0.27873
S5,F5Ev,106,302.0,1375,0.27977
S5,F5Ev,106,314.0,1379,0.28001
S5,F5Ev,106,326.0,1379,0.28001
S5,F5Ev,106,338.0,1379,0.28001
S5,F5Ev,106,350.0,1389,0.28061
S3,F5,107,2.0,4,0.00093
S3,F5,107,14.0,11,0.00254
S3,F5,107,26.0,11,0.00254
S3,F5,107,38.0,11,0.00254
S3,F5,107,50.0,11,0.00254
S3,F5,107,62.0,11,0.00254
S3,F5,107,74.0,11,0.00254
S3,F5,107,86.0,11,0.00254
S3,F5,107,98.0,11,0.00254
S3,F5,107,110.0,11,0.00254
S3,F5,107,122.0,11,0.00254
S3,F5,107,134.0,11,0.00254
S3,F5,107,146.0,11,0.00254
S3,F5,107,158.0,11,0.00254
S3,F5,107,170.0,11,0.00254
S3,F5,107,182.0,11,0.00254
S3,F5,107,194.0,11,0.00254
S3,F5,107,206.0,11,0.00254
S3,F5,107,218.0,11,0.00254
S3,F5,107,230.0,11,0.00254
S3,F5,107,242.0,12,0.00277
S3,F5,107,254.0,13,0.003
S3,F5,107,266.0,121,0.04064
S3,F5,107,278.0,267,0.06705
S3,F5,107,290.0,517,0.11977
S3,F5,107,302.0,631,0.14447
S3,F5,107,314.0,707,0.16467
S3,F5,107,326.0,712,0.16529
S3,F5,107,338.0,720,0.16611
S3,F5,107,350.0,720,0.16611
S2,F5,107,2.0,8,0.00178
S2,F5,107,14.0,88,0.01857
S2,F5,107,26.0,460,0.07855
S2,F5,107,38.0,913,0.16588
S2,F5,107,50.0,1367,0.20644
S2,F5,107,62.0,1488,0.21363
S2,F5,107,74.0,1565,0.22686
S2,F5,107,86.0,1583,0.22971
S2,F5,107,98.0,1594,0.23029
S2,F5,107,110.0,1603,0.23077
S2,F5,107,122.0,1616,0.23145
