scenario,arm,seed,t_min,burned_cells,j_phys
S5,Greedy,110,446.0,378,0.1035
S5,Greedy,110,458.0,378,0.1035
S5,Greedy,110,470.0,378,0.1035
S5,Greedy,110,482.0,378,0.1035
S5,Greedy,110,494.0,378,0.1035
S5,Greedy,110,506.0,378,0.1035
S5,Greedy,110,518.0,378,0.1035
S5,Greedy,110,530.0,378,0.1035
S5,Greedy,110,542.0,378,0.1035
S5,Greedy,110,554.0,378,0.1035
S5,Greedy,110,566.0,378,0.1035
S5,Greedy,110,578.0,378,0.1035
S5,Greedy,110,590.0,378,0.1035
S5,Greedy,110,602.0,382,0.10409
S5,Greedy,110,614.0,424,0.11995
S5,Greedy,110,626.0,424,0.12
S5,Greedy,110,638.0,430,0.1243
S5,Greedy,110,650.0,430,0.12432
S5,Greedy,110,662.0,432,0.12619
S5,Greedy,110,674.0,432,0.1262
S5,Greedy,110,686.0,432,0.1262
S5,Greedy,110,698.0,432,0.12621
S5,Greedy,110,710.0,432,0.12622
