step,t_min,burning,burned,j_total,j_burn,j_asset,j_pop,j_resp,wws_mean,prec_mean,fmoist_mean,alloc_cells,alloc_rcap_sum
255,255.0,3592,4995,0.36070,1.00000,0.00000,0.00000,0.99964,8.27,0.00,0.079,857,725.0
256,256.0,3592,4996,0.36070,1.00000,0.00000,0.00000,0.99963,8.27,0.00,0.079,857,725.0
257,257.0,3593,4999,0.36070,1.00000,0.00000,0.00000,0.99963,8.27,0.00,0.079,857,725.0
258,258.0,3592,5000,0.36070,1.00000,0.00000,0.00000,0.99962,8.27,0.00,0.079,857,724.9
259,259.0,3591,5001,0.36070,1.00000,0.00000,0.00000,0.99962,8.27,0.00,0.080,857,724.9
260,260.0,3598,5010,0.36071,1.00000,0.00000,0.00000,0.99894,8.27,0.00,0.080,857,724.9
261,261.0,3598,5017,0.36058,1.00000,0.00000,0.00000,0.99907,8.27,0.00,0.080,855,723.3
262,262.0,3595,5017,0.36064,1.00000,0.00000,0.00000,0.99900,8.27,0.00,0.081,856,724.2
263,263.0,3596,5019,0.36064,1.00000,0.00000,0.00000,0.99899,8.27,0.00,0.081,856,724.1
264,264.0,3595,5019,0.36066,1.00000,0.00000,0.00000,0.99953,8.27,0.00,0.081,856,724.2
265,265.0,3597,5022,0.36066,1.00000,0.00000,0.00000,0.99898,8.27,0.00,0.081,856,724.1
266,266.0,3597,5024,0.36066,1.00000,0.00000,0.00000,0.99952,8.27,0.00,0.082,856,724.2
267,267.0,3600,5031,0.36066,1.00000,0.00000,0.00000,0.99898,8.27,0.00,0.082,856,724.2
268,268.0,3609,5042,0.36073,1.00000,0.00000,0.00000,0.99999,8.27,0.00,0.082,857,725.0
269,269.0,3617,5051,0.36074,1.00000,0.00000,0.00000,0.99958,8.27,0.00,0.083,857,724.9
270,270.0,3619,5057,0.36074,1.00000,0.00000,0.00000,0.99958,8.27,0.00,0.083,857,725.0
271,271.0,3631,5070,0.36072,1.00000,0.00000,0.00000,0.99917,8.27,0.00,0.083,857,725.0
272,272.0,3643,5082,0.36071,1.00000,0.00000,0.00000,0.99916,8.27,0.00,0.083,857,725.0
273,273.0,3641,5084,0.36067,1.00000,0.00000,0.00000,0.99929,8.27,0.00,0.083,857,725.0
274,274.0,3643,5087,0.36069,1.00000,0.00000,0.00000,0.99942,8.27,0.00,0.084,857,725.0
275,275.0,3644,5090,0.36069,1.00000,0.00000,0.00000,0.99942,8.27,0.00,0.084,857,725.0
276,276.0,3643,5094,0.36069,1.00000,0.00000,0.00000,0.99941,8.27,0.00,0.084,857,725.0
277,277.0,3645,5097,0.36070,1.00000,0.00000,0.00000,0.99981,8.27,0.00,0.084,857,725.0
278,278.0,3643,5097,0.36066,1.00000,0.00000,0.00000,0.99960,8.27,0.00,0.085,856,724.1
279,279.0,3643,5100,0.36070,1.00000,0.00000,0.00000,0.99981,8.27,0.00,0.085,857,725.0
280,280.0,3647,5105,0.36068,1.00000,0.00000,0.00000,0.99940,8.27,0.00,0.085,857,725.0
281,281.0,3645,5106,0.36065,1.00000,0.00000,0.00000,0.99932,8.27,0.00,0.085,856,724.1
282,282.0,3645,5108,0.36064,1.00000,0.00000,0.00000,0.99918,8.27,0.00,0.086,856,724.1
283,283.0,3645,5112,0.36064,1.00000,0.00000,0.00000,0.99931,8.27,0.00,0.086,856,724.1
284,284.0,3642,5113,0.36063,1.00000,0.00000,0.00000,0.99890,8.27,0.00,0.086,856,724.1
285,285.0,3643,5115,0.36065,1.00000,0.00000,0.00000,0.99944,8.27,0.00,0.086,856,724.1
286,286.0,3641,5116,0.36064,1.00000,0.00000,0.00000,0.99917,8.27,0.00,0.086,856,724.1
287,287.0,3641,5118,0.36069,1.00000,0.00000,0.00000,0.99964,8.27,0.00,0.087,857,725.0
288,288.0,3637,5118,0.36070,1.00000,0.00000,0.00000,0.99964,8.27,0.00,0.087,857,725.0
289,289.0,3636,5119,0.36069,1.00000,0.00000,0.00000,0.99923,8.27,0.00,0.087,857,725.0
290,290.0,3632,5119,0.36065,1.00000,0.00000,0.00000,0.99916,8.27,0.00,0.087,856,724.1
291,291.0,3633,5121,0.36074,1.00000,0.00000,0.00000,0.99916,8.27,0.00,0.087,858,725.8
292,292.0,3629,5121,0.36070,1.00000,0.00000,0.00000,0.99922,8.27,0.00,0.088,857,725.0
293,293.0,3634,5128,0.36076,1.00000,0.00000,0.00000,0.99916,8.27,0.00,0.088,858,725.8
294,294.0,3626,5128,0.36070,1.00000,0.00000,0.00000,0.99916,8.27,0.00,0.088,858,725.8
295,295.0,3629,5132,0.36075,1.00000,0.00000,0.00000,0.99915,8.27,0.00,0.088,858,725.8
296,296.0,3629,5133,0.36075,1.00000,0.00000,0.00000,0.99969,8.27,0.00,0.088,858,725.8
297,297.0,3631,5135,0.36075,1.00000,0.00000,0.00000,0.99942,8.27,0.00,0.088,858,725.8
298,298.0,3631,5135,0.36075,1.00000,0.00000,0.00000,0.99941,8.27,0.00,0.089,858,725.8
299,299.0,3628,5135,0.36075,1.00000,0.00000,0.00000,0.99941,8.27,0.00,0.089,858,725.8
300,300.0,3635,5145,0.36077,1.00000,0.00000,0.00000,0.99941,8.27,0.00,0.089,858,725.8
301,301.0,3629,5147,0.36072,1.00000,0.00000,0.00000,0.99941,8.27,0.00,0.089,858,725.8
302,302.0,3629,5148,0.36079,1.00000,0.00000,0.00000,0.99994,8.27,0.00,0.089,858,725.8
303,303.0,3628,5148,0.36078,1.00000,0.00000,0.00000,0.99940,8.27,0.00,0.090,858,725.8
304,304.0,3626,5149,0.36078,1.00000,0.00000,0.00000,0.99940,8.27,0.00,0.090,858,725.8
305,305.0,3624,5150,0.36078,1.00000,0.00000,0.00000,0.99953,8.27,0.00,0.090,858,725.8
306,306.0,3625,5153,0.36078,1.00000,0.00000,0.00000,0.99926,8.27,0.00,0.090,858,725.8
307,307.0,3618,5153,0.36077,1.00000,0.00000,0.00000,0.99953,8.27,0.00,0.090,858,725.8
308,308.0,3615,5153,0.36078,1.00000,0.00000,0.00000,0.99925,8.27,0.00,0.090,858,725.8
309,309.0,3613,5154,0.36078,1.00000,0.00000,0.00000,0.99925,8.27,0.00,0.090,858,725.8
310,310.0,3613,5155,0.36078,1.00000,0.00000,0.00000,0.99925,8.27,0.00,0.091,858,725.8
311,311.0,3616,5161,0.36081,1.00000,0.00000,0.00000,0.99891,8.27,0.00,0.091,859,726.5
312,312.0,3609,5161,0.36067,1.00000,0.00000,0.00000,0.99971,8.27,0.00,0.091,855,723.2
313,313.0,3604,5162,0.36078,1.00000,0.00000,0.00000,0.99897,8.27,0.00,0.091,858,725.8
314,314.0,3600,5163,0.36078,1.00000,0.00000,0.00000,0.99897,8.27,0.00,0.091,858,725.8
315,315.0,3597,5163,0.36079,1.00000,0.00000,0.00000,0.99937,8.27,0.00,0.091,858,725.8
316,316.0,3595,5165,0.36079,1.00000,0.00000,0.00000,0.99896,8.27,0.00,0.092,858,725.8
317,317.0,3591,5166,0.36081,1.00000,0.00000,0.00000,0.99923,8.27,0.00,0.092,858,725.8
318,318.0,3589,5167,0.36082,1.00000,0.00000,0.00000,0.99896,8.27,0.00,0.092,858,725.8
319,319.0,3583,5167,0.36084,1.00000,0.00000,0.00000,0.99936,8.27,0.00,0.092,858,725.8
320,320.0,3590,5177,0.36087,1.00000,0.00000,0.00000,0.99895,8.27,0.00,0.092,858,725.7
321,321.0,3577,5177,0.36082,1.00000,0.00000,0.00000,0.99909,8.27,0.00,0.092,858,725.8
322,322.0,3572,5180,0.36089,1.00000,0.00000,0.00000,0.99894,8.27,0.00,0.092,858,725.7
323,323.0,3570,5183,0.36091,1.00000,0.00000,0.00000,0.99907,8.27,0.00,0.093,858,725.7
324,324.0,3563,5183,0.36091,1.00000,0.00000,0.00000,0.99908,8.27,0.00,0.093,858,725.7
325,325.0,3557,5183,0.36093,1.00000,0.00000,0.00000,0.99907,8.27,0.00,0.093,858,725.7
326,326.0,3545,5183,0.36095,1.00000,0.00000,0.00000,0.99907,8.27,0.00,0.093,858,725.7
327,327.0,3539,5187,0.36097,1.00000,0.00000,0.00000,0.99906,8.27,0.00,0.093,858,725.7
328,328.0,3528,5188,0.36095,1.00000,0.00000,0.00000,0.99906,8.27,0.00,0.093,858,725.6
329,329.0,3519,5189,0.36100,1.00000,0.00000,0.00000,0.99906,8.27,0.00,0.093,858,725.6
