step;t_min;hotspot;attended;shares;statement
26;780.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.04), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00 · water ferried from Agent_2's water (792 m) to Agent_1, water ferried from Agent_2's water (4328 m) to Agent_3
27;810.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.04), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00
24;720.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.03), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00 · water ferried from Agent_2's water (2858 m) to Agent_1
28;840.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.03), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00 · water ferried from Agent_2's water (2858 m) to Agent_1
29;870.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.03), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00 · water ferried from Agent_2's water (2910 m) to Agent_1
30;900.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.02), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00 · water ferried from Agent_2's water (2846 m) to Agent_1
25;750.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.02), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00 · water ferried from Agent_2's water (2850 m) to Agent_1
31;930.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.02), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00
32;960.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.02), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00
32;960.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.02), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00
33;990.0;Agent_3;Agent_1|Agent_2|Agent_3;Agent_1=1.0|Agent_2=1.0|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.02), Agent_3 share 1.00, Agent_1 share 1.00, Agent_2 share 1.00
34;1020.0;Agent_3;Agent_3;Agent_1=0.655|Agent_2=0.553|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.17), Agent_3 share 1.00, Agent_1 share 0.66 (monitor), Agent_2 share 0.55 (monitor) · water ferried from Agent_2's water (2910 m) to Agent_1
35;1050.0;Agent_3;Agent_3;Agent_1=0.656|Agent_2=0.55|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.26), Agent_3 share 1.00, Agent_1 share 0.66 (monitor), Agent_2 share 0.55 (monitor) · water ferried from Agent_2's water (2940 m) to Agent_1
36;1080.0;Agent_3;Agent_3;Agent_1=0.657|Agent_2=0.549|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.31), Agent_3 share 1.00, Agent_1 share 0.66 (monitor), Agent_2 share 0.55 (monitor)
37;1110.0;Agent_3;Agent_3;Agent_1=0.663|Agent_2=0.549|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.32), Agent_3 share 1.00, Agent_1 share 0.66 (monitor), Agent_2 share 0.55 (monitor)
28;840.0;Agent_3;Agent_3;Agent_1=0.664|Agent_2=0.549|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.33), Agent_3 share 1.00, Agent_1 share 0.66 (monitor), Agent_2 share 0.55 (monitor)
38;1140.0;Agent_3;Agent_3;Agent_1=0.661|Agent_2=0.548|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.31), Agent_3 share 1.00, Agent_1 share 0.66 (monitor), Agent_2 share 0.55 (monitor)
39;1170.0;Agent_3;Agent_3;Agent_1=0.651|Agent_2=0.545|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.34), Agent_3 share 1.00, Agent_1 share 0.65 (monitor), Agent_2 share 0.54 (monitor) · water ferried from Agent_2's water (2984 m) to Agent_1
40;1200.0;Agent_3;Agent_3;Agent_1=0.643|Agent_2=0.542|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.35), Agent_3 share 1.00, Agent_1 share 0.64 (monitor), Agent_2 share 0.54 (monitor)
41;1230.0;Agent_3;Agent_3;Agent_1=0.636|Agent_2=0.54|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.36), Agent_3 share 1.00, Agent_1 share 0.64 (monitor), Agent_2 share 0.54 (monitor) · water ferried from Agent_2's water (2995 m) to Agent_1
42;1260.0;Agent_3;Agent_3;Agent_1=0.628|Agent_2=0.538|Agent_3=1.0;Global DSS: focus on Agent_3 (priority 0.37), Agent_3 share 1.00, Agent_1 share 0.63 (monitor), Agent_2 share 0.54 (monitor)
