step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
68;0.066212;0.066212;0.064888;0.065041;0.065041
69;0.066212;0.066212;0.064888;0.065041;0.065041
70;0.066212;0.066212;0.064888;0.065041;0.065041
71;0.066212;0.066212;0.064888;0.065041;0.065041
72;0.066212;0.066212;0.064888;0.065041;0.065041
73;0.066212;0.066212;0.064888;0.065041;0.065041
74;0.066212;0.066212;0.064888;0.065041;0.065041
75;0.066212;0.066212;0.064888;0.065041;0.065041
76;0.066212;0.066212;0.064888;0.065041;0.065041
77;0.066212;0.066212;0.064888;0.065041;0.065041
78;0.066212;0.066212;0.064888;0.065041;0.065041
79;0.066212;0.066212;0.064888;0.065041;0.065041
80;0.066212;0.066212;0.064888;0.065041;0.065041
81;0.066212;0.066212;0.064888;0.065041;0.065041
82;0.066212;0.066212;0.064888;0.065041;0.065041
83;0.066212;0.066212;0.064888;0.065041;0.065041
84;0.066212;0.066212;0.064888;0.065041;0.065041
85;0.066212;0.066212;0.064888;0.065041;0.065041
86;0.066212;0.066212;0.064888;0.065041;0.065041
87;0.066212;0.066212;0.064888;0.065041;0.065041
88;0.066212;0.066212;0.064888;0.065041;0.065041
89;0.066212;0.066212;0.064888;0.065041;0.065041
90;0.066212;0.066212;0.064888;0.065041;0.065041
91;0.066212;0.066212;0.064888;0.065041;0.065041
92;0.066212;0.066212;0.064888;0.065041;0.065041
93;0.066212;0.066212;0.064888;0.065041;0.065041
94;0.066212;0.066212;0.064888;0.065041;0.065041
95;0.066212;0.066212;0.064888;0.065041;0.065041
96;0.066212;0.066212;0.064888;0.065041;0.065041
97;0.066212;0.066212;0.064888;0.065041;0.065041
98;0.066212;0.066212;0.064888;0.065041;0.065041
99;0.066212;0.066212;0.064888;0.065041;0.065041
100;0.066212;0.066212;0.064888;0.065041;0.065041
101;0.066212;0.066212;0.064888;0.065041;0.065041
102;0.066212;0.066212;0.064888;0.065041;0.065041
103;0.066212;0.066212;0.064888;0.065041;0.065041
104;0.066212;0.066212;0.064888;0.065041;0.065041
105;0.066212;0.066212;0.064888;0.065041;0.065041
