scenario,arm,seed,t_min,burned_cells,j_phys
S3,Test0,216,326.0,1557,0.34736
S3,Test0,216,338.0,1586,0.36317
S3,Test0,216,350.0,1625,0.38153
S3,Test0,216,362.0,1733,0.40455
S3,Test0,216,374.0,1869,0.41958
S3,Test0,216,386.0,2058,0.43671
S3,Test0,216,398.0,2265,0.45869
S3,Test0,216,410.0,2423,0.48253
S3,Test0,216,422.0,2532,0.50835
S3,Test0,216,434.0,2596,0.52643
S3,Test0,216,446.0,2652,0.53422
S3,Test0,216,458.0,2696,0.54158
S3,Test0,216,470.0,2713,0.5476
S3,Test0,216,482.0,2721,0.55074
S3,Test0,216,494.0,2733,0.55616
S3,Test0,216,506.0,2747,0.56231
S3,Test0,216,518.0,2755,0.56672
S3,Test0,216,530.0,2764,0.57222
S3,Test0,216,542.0,2770,0.57531
S3,Test0,216,554.0,2775,0.5772
S3,Test0,216,566.0,2776,0.57894
S3,Test0,216,578.0,2779,0.58071
S3,Test0,216,590.0,2781,0.58244
S3,Test0,216,602.0,2784,0.58419
S3,Test0,216,614.0,2786,0.5859
S3,Test0,216,626.0,2790,0.58766
S3,Test0,216,638.0,2792,0.58935
S3,Test0,216,650.0,2798,0.59107
S3,Test0,216,662.0,2804,0.59323
S3,Test0,216,674.0,2809,0.59473
S3,Test0,216,686.0,2814,0.59805
S3,Test0,216,698.0,2825,0.60373
S3,Test0,216,710.0,2841,0.60816
S2,F5EvAI,216,2.0,6,0.0013
S2,F5EvAI,216,14.0,41,0.00866
S2,F5EvAI,216,26.0,77,0.0159
S2,F5EvAI,216,38.0,80,0.01649
S2,F5EvAI,216,50.0,81,0.01668
S2,F5EvAI,216,62.0,87,0.01785
S2,F5EvAI,216,74.0,96,0.01959
S2,F5EvAI,216,86.0,98,0.01997
S2,F5EvAI,216,98.0,104,0.02112
S2,F5EvAI,216,110.0,117,0.02357
S2,F5EvAI,216,122.0,129,0.0258
S2,F5EvAI,216,134.0,135,0.02691
S2,F5EvAI,216,146.0,140,0.02782
S2,F5EvAI,216,158.0,144,0.02855
S2,F5EvAI,216,170.0,148,0.02927
S2,F5EvAI,216,182.0,166,0.03248
S2,F5EvAI,216,194.0,177,0.03441
S2,F5EvAI,216,206.0,178,0.03459
S2,F5EvAI,216,218.0,183,0.03545
S2,F5EvAI,216,230.0,193,0.03718
S2,F5EvAI,216,242.0,203,0.03888
S2,F5EvAI,216,254.0,209,0.03989
S2,F5EvAI,216,266.0,211,0.04022
S2,F5EvAI,216,278.0,216,0.04106
S2,F5EvAI,216,290.0,227,0.04288
S2,F5EvAI,216,302.0,230,0.04338
S2,F5EvAI,216,314.0,233,0.04558
S2,F5EvAI,216,326.0,241,0.04689
S2,F5EvAI,216,338.0,250,0.04834
S2,F5EvAI,216,350.0,261,0.05009
S2,F5EvAI,216,362.0,286,0.054
S2,F5EvAI,216,374.0,311,0.06123
S2,F5EvAI,216,386.0,381,0.07136
S2,F5EvAI,216,398.0,434,0.07854
S2,F5EvAI,216,410.0,526,0.09013
S2,F5EvAI,216,422.0,597,0.09839
S2,F5EvAI,216,434.0,626,0.10161
S2,F5EvAI,216,446.0,663,0.1056
S2,F5EvAI,216,458.0,689,0.10832
S2,F5EvAI,216,470.0,728,0.11228
S2,F5EvAI,216,482.0,758,0.11867
S2,F5EvAI,216,494.0,790,0.12175
S2,F5EvAI,216,506.0,827,0.12519
S2,F5EvAI,216,518.0,857,0.12791
S2,F5EvAI,216,530.0,889,0.13245
S2,F5EvAI,216,542.0,905,0.13385
S2,F5EvAI,216,554.0,919,0.13504
S2,F5EvAI,216,566.0,940,0.13681
S2,F5EvAI,216,578.0,964,0.14395
S2,F5EvAI,216,590.0,1000,0.14689
S2,F5EvAI,216,602.0,1029,0.14918
S2,F5EvAI,216,614.0,1041,0.1501
S2,F5EvAI,216,626.0,1049,0.15073
S2,F5EvAI,216,638.0,1060,0.15157
S2,F5EvAI,216,650.0,1081,0.15316
S2,F5EvAI,216,662.0,1104,0.15486
S2,F5EvAI,216,674.0,1141,0.15755
S2,F5EvAI,216,686.0,1162,0.16075
S2,F5EvAI,216,698.0,1178,0.16188
S2,F5EvAI,216,710.0,1227,0.16694
S3,F5,216,2.0,7,0.00157
S3,F5,216,14.0,52,0.01134
S3,F5,216,26.0,57,0.01239
S3,F5,216,38.0,61,0.01323
S3,F5,216,50.0,61,0.01323
S3,F5,216,62.0,79,0.01693
S3,F5,216,74.0,82,0.01754
S3,F5,216,86.0,85,0.01815
S3,F5,216,98.0,86,0.01835
S3,F5,216,110.0,86,0.01835
S3,F5,216,122.0,86,0.01835
S3,F5,216,134.0,86,0.01835
S3,F5,216,146.0,86,0.01835
S3,F5,216,158.0,86,0.01835
S3,F5,216,170.0,86,0.01835
S3,F5,216,182.0,86,0.01835
S3,F5,216,194.0,86,0.01835
S3,F5,216,206.0,86,0.01835
S3,F5,216,218.0,86,0.01835
S3,F5,216,230.0,86,0.01835
S3,F5,216,242.0,86,0.01835
S3,F5,216,254.0,87,0.01855
S3,F5,216,266.0,87,0.01855
S3,F5,216,278.0,87,0.01855
S3,F5,216,290.0,87,0.01855
S3,F5,216,302.0,87,0.01855
S3,F5,216,314.0,87,0.01855
S3,F5,216,326.0,88,0.01876
S3,F5,216,338.0,88,0.01876
S3,F5,216,350.0,88,0.01876
S3,F5,216,362.0,88,0.01876
S3,F5,216,374.0,88,0.01876
S3,F5,216,386.0,89,0.01896
S3,F5,216,398.0,89,0.01896
S3,F5,216,410.0,89,0.01896
S3,F5,216,422.0,89,0.01896
S3,F5,216,434.0,89,0.01896
S3,F5,216,446.0,89,0.01896
S3,F5,216,458.0,89,0.01896
S3,F5,216,470.0,89,0.01896
S3,F5,216,482.0,89,0.01896
S3,F5,216,494.0,89,0.01896
S3,F5,216,506.0,89,0.01896
S3,F5,216,518.0,89,0.01896
S3,F5,216,530.0,89,0.01896
S3,F5,216,542.0,89,0.01896
S3,F5,216,554.0,89,0.01896
S3,F5,216,566.0,90,0.01916
S3,F5,216,578.0,90,0.01916
S3,F5,216,590.0,90,0.01916
S3,F5,216,602.0,90,0.01916
S3,F5,216,614.0,91,0.01936
S3,F5,216,626.0,92,0.01956
S3,F5,216,638.0,92,0.01956
S3,F5,216,650.0,92,0.01956
S3,F5,216,662.0,92,0.01956
S3,F5,216,674.0,92,0.01956
S3,F5,216,686.0,92,0.01956
S3,F5,216,698.0,92,0.01956
S3,F5,216,710.0,92,0.01956
S3,F5Ev,216,2.0,7,0.00157
S3,F5Ev,216,14.0,52,0.01134
S3,F5Ev,216,26.0,57,0.01239
S3,F5Ev,216,38.0,61,0.01323
S3,F5Ev,216,50.0,66,0.01427
S3,F5Ev,216,62.0,79,0.01693
S3,F5Ev,216,74.0,82,0.01754
S3,F5Ev,216,86.0,85,0.01815
S3,F5Ev,216,98.0,88,0.01876
S3,F5Ev,216,110.0,90,0.01916
S3,F5Ev,216,122.0,90,0.01916
S3,F5Ev,216,134.0,91,0.01936
S3,F5Ev,216,146.0,92,0.01956
S3,F5Ev,216,158.0,92,0.01956
S3,F5Ev,216,170.0,92,0.01956
S3,F5Ev,216,182.0,92,0.01956
S4,Test0,216,2.0,12,0.00269
S4,Test0,216,14.0,198,0.03943
S4,Test0,216,26.0,510,0.10293
S4,Test0,216,38.0,703,0.16924
S4,Test0,216,50.0,1036,0.23889
S4,Test0,216,62.0,1283,0.27568
S4,Test0,216,74.0,1447,0.30692
S4,Test0,216,86.0,1695,0.35886
S4,Test0,216,98.0,1884,0.40953
S4,Test0,216,110.0,2044,0.44493
S4,Test0,216,122.0,2115,0.45602
S4,Test0,216,134.0,2155,0.46879
S4,Test0,216,146.0,2231,0.47827
S4,Test0,216,158.0,2431,0.50605
S4,Test0,216,170.0,2513,0.52146
S4,Test0,216,182.0,2570,0.54096
S4,Test0,216,194.0,2621,0.5488
S4,Test0,216,206.0,2658,0.55394
S4,Test0,216,218.0,2688,0.56138
S4,Test0,216,230.0,2727,0.56639
S4,Test0,216,242.0,2758,0.57055
S4,Test0,216,254.0,2776,0.57659
S4,Test0,216,266.0,2779,0.57959
S4,Test0,216,278.0,2783,0.5826
S4,Test0,216,290.0,2786,0.58558
S4,Test0,216,302.0,2792,0.58808
S4,Test0,216,314.0,2795,0.59176
S4,Test0,216,326.0,2807,0.59899
S4,Test0,216,338.0,2818,0.60431
S4,Test0,216,350.0,2826,0.60733
S4,Test0,216,362.0,2833,0.60975
S4,Test0,216,374.0,2841,0.61214
S4,Test0,216,386.0,2854,0.61438
S4,Test0,216,398.0,2864,0.61623
S4,Test0,216,410.0,2877,0.61797
S4,Test0,216,422.0,2886,0.61947
S4,Test0,216,434.0,2898,0.6209
S4,Test0,216,446.0,2913,0.62221
S4,Test0,216,458.0,2919,0.62313
S4,Test0,216,470.0,2931,0.62414
S4,Test0,216,482.0,2937,0.62496
S4,Test0,216,494.0,2939,0.62565
S4,Test0,216,506.0,2939,0.62621
S4,Test0,216,518.0,2939,0.62663
S4,Test0,216,530.0,2939,0.62687
S4,Test0,216,542.0,2939,0.62707
S4,Test0,216,554.0,2939,0.62724
S4,Test0,216,566.0,2939,0.62739
S4,Test0,216,578.0,2939,0.62753
S4,Test0,216,590.0,2939,0.62766
S4,Test0,216,602.0,2939,0.62778
S4,Test0,216,614.0,2939,0.62789
S4,Test0,216,626.0,2939,0.62799
S4,Test0,216,638.0,2939,0.62809
S4,Test0,216,650.0,2939,0.62818
S4,Test0,216,662.0,2939,0.62827
S4,Test0,216,674.0,2939,0.62833
S4,Test0,216,686.0,2939,0.62838
S4,Test0,216,698.0,2939,0.62841
S4,Test0,216,710.0,2939,0.62843
S3,F5EvAI,216,2.0,7,0.00157
S3,F5EvAI,216,14.0,52,0.01134
S3,F5EvAI,216,26.0,57,0.01239
S3,F5EvAI,216,38.0,61,0.01323
S3,F5EvAI,216,50.0,61,0.01323
S3,F5EvAI,216,62.0,79,0.01693
S3,F5EvAI,216,74.0,82,0.01754
S3,F5EvAI,216,86.0,85,0.01815
S3,F5EvAI,216,98.0,88,0.01876
S3,F5EvAI,216,110.0,90,0.01916
S3,F5EvAI,216,122.0,90,0.01916
S3,F5EvAI,216,134.0,91,0.01936
S3,F5EvAI,216,146.0,92,0.01956
S3,F5EvAI,216,158.0,92,0.01956
S4,F5,216,2.0,12,0.00269
S4,F5,216,14.0,198,0.03943
S4,F5,216,26.0,409,0.08909
S4,F5,216,38.0,469,0.11035
S4,F5,216,50.0,516,0.11699
S4,F5,216,62.0,553,0.13005
S4,F5,216,74.0,577,0.13738
S4,F5,216,86.0,643,0.15002
S4,F5,216,98.0,790,0.18454
S4,F5,216,110.0,882,0.19483
S4,F5,216,122.0,901,0.19823
S4,F5,216,134.0,929,0.20538
S4,F5,216,146.0,939,0.20681
S4,F5,216,158.0,960,0.21139
S4,F5,216,170.0,961,0.21148
S4,F5,216,182.0,964,0.21174
S4,F5,216,194.0,978,0.21347
S4,F5,216,206.0,981,0.21431
S4,F5,216,218.0,982,0.21441
S4,F5,216,230.0,990,0.21832
S4,F5,216,242.0,998,0.21897
S4,F5,216,254.0,999,0.21906
S4,F5,216,266.0,1000,0.21915
S4,F5,216,278.0,1005,0.21955
S4,F5,216,290.0,1023,0.224
S4,F5,216,302.0,1028,0.2244
S4,F5,216,314.0,1034,0.22655
S4,F5,216,326.0,1040,0.22814
S4,F5,216,338.0,1046,0.22861
S4,F5,216,350.0,1056,0.23273
S4,F5,216,362.0,1058,0.23289
S4,F5,216,374.0,1063,0.23384
S4,F5,216,386.0,1066,0.23576
S4,F5,216,398.0,1075,0.237
S4,F5,216,410.0,1075,0.23701
S4,F5,216,422.0,1076,0.23709
S4,F5,216,434.0,1081,0.23802
S4,F5,216,446.0,1081,0.23802
S4,F5,216,458.0,1090,0.24038
S4,F5,216,470.0,1092,0.24252
S4,F5,216,482.0,1095,0.24277
S4,F5,216,494.0,1095,0.24278
S4,F5,216,506.0,1101,0.24725
S4,F5,216,518.0,1101,0.24726
S4,F5,216,530.0,1105,0.24756
S4,F5,216,542.0,1108,0.24778
S4,F5,216,554.0,1108,0.24778
S4,F5,216,566.0,1108,0.24778
S4,F5,216,578.0,1108,0.24778
S4,F5,216,590.0,1109,0.24786
S4,F5,216,602.0,1109,0.24786
S4,F5,216,614.0,1109,0.24786
S4,F5,216,626.0,1109,0.24786
S4,F5,216,638.0,1109,0.24787
S4,F5,216,650.0,1109,0.24787
S4,F5,216,662.0,1109,0.24788
S4,F5,216,674.0,1109,0.24788
S4,F5,216,686.0,1112,0.2481
S4,F5,216,698.0,1112,0.2481
S4,F5,216,710.0,1112,0.2481
S4,F5Ev,216,2.0,12,0.00269
S4,F5Ev,216,14.0,178,0.03587
S4,F5Ev,216,26.0,403,0.08435
S4,F5Ev,216,38.0,473,0.09999
S4,F5Ev,216,50.0,564,0.11912
S4,F5Ev,216,62.0,699,0.15068
S4,F5Ev,216,74.0,795,0.172
S4,F5Ev,216,86.0,861,0.18153
S4,F5Ev,216,98.0,882,0.18739
S4,F5Ev,216,110.0,894,0.18848
S4,F5Ev,216,122.0,912,0.19005
S4,F5Ev,216,134.0,925,0.19229
S4,F5Ev,216,146.0,937,0.19387
S4,F5Ev,216,158.0,941,0.19421
S4,F5Ev,216,170.0,952,0.19781
S4,F5Ev,216,182.0,960,0.19849
S4,F5Ev,216,194.0,970,0.19988
S4,F5Ev,216,206.0,977,0.20101
S4,F5Ev,216,218.0,987,0.20183
S4,F5Ev,216,230.0,997,0.20264
S4,F5Ev,216,242.0,1002,0.20305
S4,F5Ev,216,254.0,1013,0.20504
S4,F5Ev,216,266.0,1028,0.20734
S4,F5Ev,216,278.0,1033,0.20997
S4,F5Ev,216,290.0,1044,0.21251
S4,F5Ev,216,302.0,1060,0.21486
S4,F5Ev,216,314.0,1072,0.21633
S4,F5Ev,216,326.0,1075,0.21656
S4,F5Ev,216,338.0,1095,0.21973
S4,F5Ev,216,350.0,1116,0.22463
S4,F5Ev,216,362.0,1120,0.22493
S4,F5Ev,216,374.0,1124,0.22522
S4,F5Ev,216,386.0,1141,0.22645
S4,F5Ev,216,398.0,1149,0.2287
S4,F5Ev,216,410.0,1156,0.23144
S4,F5Ev,216,422.0,1165,0.23208
S4,F5Ev,216,434.0,1169,0.23348
S4,F5Ev,216,446.0,1175,0.2339
S4,F5Ev,216,458.0,1183,0.23446
S4,F5Ev,216,470.0,1186,0.23467
S4,F5Ev,216,482.0,1189,0.23488
S4,F5Ev,216,494.0,1196,0.23536
S4,F5Ev,216,506.0,1205,0.23598
S4,F5Ev,216,518.0,1207,0.23612
S4,F5Ev,216,530.0,1209,0.23626
S4,F5Ev,216,542.0,1213,0.23653
S4,F5Ev,216,554.0,1223,0.23721
S4,F5Ev,216,566.0,1229,0.23761
S4,F5Ev,216,578.0,1237,0.23815
S4,F5Ev,216,590.0,1243,0.23855
S4,F5Ev,216,602.0,1247,0.23881
S4,F5Ev,216,614.0,1251,0.23908
S4,F5Ev,216,626.0,1255,0.23934
S4,F5Ev,216,638.0,1256,0.23941
S4,F5Ev,216,650.0,1259,0.23961
S4,F5Ev,216,662.0,1261,0.23974
S4,F5Ev,216,674.0,1261,0.23974
S4,F5Ev,216,686.0,1261,0.23974
S4,F5Ev,216,698.0,1264,0.23994
S4,F5Ev,216,710.0,1266,0.24007
S5,Test0,216,2.0,12,0.00269
S5,Test0,216,14.0,198,0.03943
S5,Test0,216,26.0,510,0.10293
S5,Test0,216,38.0,703,0.16924
S5,Test0,216,50.0,1036,0.23889
S5,Test0,216,62.0,1283,0.27568
S5,Test0,216,74.0,1447,0.30692
S5,Test0,216,86.0,1695,0.35886
S5,Test0,216,98.0,1884,0.40953
S5,Test0,216,110.0,2044,0.44493
S5,Test0,216,122.0,2115,0.45602
S5,Test0,216,134.0,2155,0.46879
S5,Test0,216,146.0,2231,0.47827
S5,Test0,216,158.0,2431,0.50605
S5,Test0,216,170.0,2513,0.52146
S5,Test0,216,182.0,2570,0.54096
S5,Test0,216,194.0,2621,0.5488
S5,Test0,216,206.0,2658,0.55394
S5,Test0,216,218.0,2688,0.56138
S5,Test0,216,230.0,2727,0.56639
S5,Test0,216,242.0,2758,0.57055
S5,Test0,216,254.0,2776,0.57659
S5,Test0,216,266.0,2779,0.57959
S5,Test0,216,278.0,2783,0.5826
S5,Test0,216,290.0,2786,0.58558
S5,Test0,216,302.0,2792,0.58808
S5,Test0,216,314.0,2795,0.59176
S5,Test0,216,326.0,2807,0.59899
S5,Test0,216,338.0,2818,0.60431
S5,Test0,216,350.0,2826,0.60733
S5,Test0,216,362.0,2833,0.60975
S5,Test0,216,374.0,2841,0.61214
S5,Test0,216,386.0,2854,0.61438
S5,Test0,216,398.0,2864,0.61623
S5,Test0,216,410.0,2877,0.61797
S5,Test0,216,422.0,2886,0.61947
S5,Test0,216,434.0,2898,0.6209
S5,Test0,216,446.0,2913,0.62221
S5,Test0,216,458.0,2919,0.62313
S5,Test0,216,470.0,2931,0.62414
S5,Test0,216,482.0,2937,0.62496
S5,Test0,216,494.0,2939,0.62565
S5,Test0,216,506.0,2939,0.62621
S5,Test0,216,518.0,2939,0.62663
S5,Test0,216,530.0,2939,0.62687
S5,Test0,216,542.0,2939,0.62707
S5,Test0,216,554.0,2939,0.62724
S5,Test0,216,566.0,2939,0.62739
S5,Test0,216,578.0,2939,0.62753
S5,Test0,216,590.0,2939,0.62766
S5,Test0,216,602.0,2939,0.62778
S5,Test0,216,614.0,2939,0.62789
S5,Test0,216,626.0,2939,0.62799
S5,Test0,216,638.0,2939,0.62809
S5,Test0,216,650.0,2939,0.62818
S5,Test0,216,662.0,2939,0.62827
S5,Test0,216,674.0,2939,0.62833
S5,Test0,216,686.0,2939,0.62838
S5,Test0,216,698.0,2939,0.62841
S5,Test0,216,710.0,2939,0.62843
S4,F5EvAI,216,2.0,12,0.00269
S4,F5EvAI,216,14.0,198,0.03943
S4,F5EvAI,216,26.0,409,0.08909
S4,F5EvAI,216,38.0,468,0.10721
S4,F5EvAI,216,50.0,512,0.11347
S4,F5EvAI,216,62.0,550,0.12745
S4,F5EvAI,216,74.0,583,0.13416
S4,F5EvAI,216,86.0,615,0.1414
S4,F5EvAI,216,98.0,739,0.16466
S4,F5EvAI,216,110.0,893,0.19669
S4,F5EvAI,216,122.0,1038,0.2255
S4,F5EvAI,216,134.0,1134,0.24255
S4,F5EvAI,216,146.0,1207,0.25422
S4,F5EvAI,216,158.0,1225,0.25961
S4,F5EvAI,216,170.0,1240,0.26422
S4,F5EvAI,216,182.0,1265,0.26644
S4,F5EvAI,216,194.0,1279,0.27008
S4,F5EvAI,216,206.0,1294,0.27105
S4,F5EvAI,216,218.0,1301,0.27149
S4,F5EvAI,216,230.0,1312,0.27332
S4,F5EvAI,216,242.0,1319,0.27376
S4,F5EvAI,216,254.0,1329,0.27439
S4,F5EvAI,216,266.0,1343,0.27526
S4,F5EvAI,216,278.0,1350,0.27569
S4,F5EvAI,216,290.0,1354,0.27594
S4,F5EvAI,216,302.0,1362,0.27643
S4,F5EvAI,216,314.0,1370,0.27692
S4,F5EvAI,216,326.0,1386,0.27788
S4,F5EvAI,216,338.0,1390,0.27812
S4,F5EvAI,216,350.0,1396,0.27848
S4,F5EvAI,216,362.0,1412,0.28111
S4,F5EvAI,216,374.0,1415,0.28128
S4,F5EvAI,216,386.0,1434,0.28407
S4,F5EvAI,216,398.0,1448,0.28812
S4,F5EvAI,216,410.0,1450,0.28823
S4,F5EvAI,216,422.0,1458,0.28869
S4,F5EvAI,216,434.0,1463,0.29065
S4,F5EvAI,216,446.0,1473,0.29122
S4,F5EvAI,216,458.0,1475,0.29134
S4,F5EvAI,216,470.0,1488,0.29318
S4,F5EvAI,216,482.0,1489,0.29324
S4,F5EvAI,216,494.0,1499,0.2938
S4,F5EvAI,216,506.0,1503,0.29402
S4,F5EvAI,216,518.0,1504,0.29408
S4,F5EvAI,216,530.0,1506,0.29419
S4,F5EvAI,216,542.0,1511,0.29502
S4,F5EvAI,216,554.0,1512,0.29508
S4,F5EvAI,216,566.0,1514,0.29632
S4,F5EvAI,216,578.0,1520,0.29665
S4,F5EvAI,216,590.0,1522,0.29676
S4,F5EvAI,216,602.0,1524,0.29743
S4,F5EvAI,216,614.0,1531,0.29781
S4,F5EvAI,216,626.0,1532,0.29786
S4,F5EvAI,216,638.0,1533,0.29792
S4,F5EvAI,216,650.0,1540,0.29997
S4,F5EvAI,216,662.0,1541,0.30003
S4,F5EvAI,216,674.0,1545,0.3008
S4,F5EvAI,216,686.0,1547,0.30091
S4,F5EvAI,216,698.0,1552,0.30174
S4,F5EvAI,216,710.0,1553,0.30179
S5,F5,216,2.0,12,0.00269
S5,F5,216,14.0,183,0.03677
S5,F5,216,26.0,422,0.0881
S5,F5,216,38.0,503,0.11257
S5,F5,216,50.0,551,0.13095
S5,F5,216,62.0,586,0.14032
S5,F5,216,74.0,762,0.17759
S5,F5,216,86.0,851,0.19115
S5,F5,216,98.0,895,0.20127
S5,F5,216,110.0,928,0.20643
S5,F5,216,122.0,947,0.20861
S5,F5,216,134.0,973,0.21356
S5,F5,216,146.0,989,0.21683
S5,F5,216,158.0,996,0.21742
S5,F5,216,170.0,1006,0.22101
S5,F5,216,182.0,1010,0.22134
S5,F5,216,194.0,1021,0.22445
S5,F5,216,206.0,1024,0.2247
S5,F5,216,218.0,1028,0.22502
S5,F5,216,230.0,1042,0.22668
S5,F5,216,242.0,1050,0.22736
S5,F5,216,254.0,1053,0.23029
S5,F5,216,266.0,1058,0.23126
S5,F5,216,278.0,1068,0.23316
S5,F5,216,290.0,1072,0.23347
S5,F5,216,302.0,1072,0.23347
S5,F5,216,314.0,1101,0.23732
S5,F5,216,326.0,1116,0.23898
S5,F5,216,338.0,1116,0.23898
S5,F5,216,350.0,1117,0.23961
S5,F5,216,362.0,1121,0.24102
S5,F5,216,374.0,1126,0.24194
S5,F5,216,386.0,1131,0.24342
S5,F5,216,398.0,1135,0.24373
S5,F5,216,410.0,1135,0.24374
S5,F5,216,422.0,1143,0.24656
S5,F5,216,434.0,1152,0.24785
S5,F5,216,446.0,1161,0.24857
S5,F5,216,458.0,1163,0.24929
S5,F5,216,470.0,1168,0.25079
S5,F5,216,482.0,1170,0.25095
S5,F5,216,494.0,1171,0.25102
S5,F5,216,506.0,1171,0.25103
S5,F5,216,518.0,1172,0.25166
S5,F5,216,530.0,1172,0.25167
S5,F5,216,542.0,1173,0.25286
S5,F5,216,554.0,1173,0.25286
S5,F5,216,566.0,1173,0.25286
S5,F5,216,578.0,1173,0.25286
S5,F5,216,590.0,1173,0.25286
S5,F5,216,602.0,1173,0.25286
S5,F5,216,614.0,1173,0.25286
S5,F5,216,626.0,1173,0.25286
S5,F5,216,638.0,1173,0.25286
S5,F5,216,650.0,1173,0.25286
S5,F5,216,662.0,1173,0.25286
S5,F5,216,674.0,1173,0.25286
S5,F5,216,686.0,1173,0.25286
S5,F5,216,698.0,1173,0.25286
S5,F5,216,710.0,1173,0.25286
S5,F5Ev,216,2.0,12,0.00269
S5,F5Ev,216,14.0,183,0.03677
S5,F5Ev,216,26.0,421,0.08684
S5,F5Ev,216,38.0,497,0.11179
S5,F5Ev,216,50.0,537,0.12374
S5,F5Ev,216,62.0,566,0.13082
S5,F5Ev,216,74.0,581,0.13371
S5,F5Ev,216,86.0,635,0.14988
S5,F5Ev,216,98.0,635,0.1499
S5,F5Ev,216,110.0,636,0.15001
S5,F5Ev,216,122.0,659,0.15252
S5,F5Ev,216,134.0,660,0.15375
S5,F5Ev,216,146.0,660,0.15375
S5,F5Ev,216,158.0,667,0.15507
S5,F5Ev,216,170.0,670,0.15539
S5,F5Ev,216,182.0,673,0.15571
S5,F5Ev,216,194.0,675,0.15592
S5,F5Ev,216,206.0,682,0.15723
S5,F5Ev,216,218.0,686,0.15765
S5,F5Ev,216,230.0,689,0.15909
S5,F5Ev,216,242.0,689,0.15909
S5,F5Ev,216,254.0,696,0.16094
S5,F5Ev,216,266.0,703,0.16167
S5,F5Ev,216,278.0,706,0.16199
S5,F5Ev,216,290.0,709,0.1623
S5,F5Ev,216,302.0,723,0.16652
S5,F5Ev,216,314.0,736,0.16785
S5,F5Ev,216,326.0,737,0.16795
S5,F5Ev,216,338.0,746,0.1711
S5,F5Ev,216,350.0,746,0.1711
S5,F5Ev,216,362.0,749,0.1714
S5,F5Ev,216,374.0,760,0.17416
S5,F5Ev,216,386.0,760,0.17416
S5,F5Ev,216,398.0,766,0.17531
S5,F5Ev,216,410.0,769,0.17727
S5,F5Ev,216,422.0,783,0.182
S5,F5Ev,216,434.0,854,0.19371
S5,F5Ev,216,446.0,920,0.20293
S5,F5Ev,216,458.0,988,0.21557
S5,F5Ev,216,470.0,999,0.21705
S5,F5Ev,216,482.0,1011,0.22027
S5,F5Ev,216,494.0,1015,0.22059
S5,F5Ev,216,506.0,1020,0.22155
S5,F5Ev,216,518.0,1030,0.22234
S5,F5Ev,216,530.0,1039,0.22416
S5,F5Ev,216,542.0,1039,0.22417
S5,F5Ev,216,554.0,1043,0.22504
S5,F5Ev,216,566.0,1044,0.22569
S5,F5Ev,216,578.0,1051,0.22623
S5,F5Ev,216,590.0,1052,0.22687
S5,F5Ev,216,602.0,1052,0.22687
S5,F5Ev,216,614.0,1053,0.2275
S5,F5Ev,216,626.0,1054,0.22758
S5,F5Ev,216,638.0,1055,0.22766
S5,F5Ev,216,650.0,1062,0.22819
S5,F5Ev,216,662.0,1062,0.22819
S5,F5Ev,216,674.0,1064,0.22834
S5,F5Ev,216,686.0,1064,0.22834
S5,F5Ev,216,698.0,1075,0.22918
S5,F5Ev,216,710.0,1076,0.22926
S1,Test0,217,2.0,4,0.00088
S1,Test0,217,14.0,27,0.00584
S1,Test0,217,26.0,95,0.01967
S1,Test0,217,38.0,233,0.04444
S1,Test0,217,50.0,413,0.07142
S1,Test0,217,62.0,804,0.11559
S1,Test0,217,74.0,1103,0.14046
S1,Test0,217,86.0,1374,0.16976
S1,Test0,217,98.0,1547,0.20932
S1,Test0,217,110.0,1619,0.23347
S1,Test0,217,122.0,1725,0.24664
S1,Test0,217,134.0,1883,0.27126
S1,Test0,217,146.0,2175,0.30768
S1,Test0,217,158.0,2502,0.35642
S1,Test0,217,170.0,2625,0.40833
S1,Test0,217,182.0,2755,0.44182
S1,Test0,217,194.0,2829,0.47407
S1,Test0,217,206.0,2875,0.4906
S1,Test0,217,218.0,2938,0.5035
S1,Test0,217,230.0,2987,0.51323
S1,Test0,217,242.0,2992,0.52531
S1,Test0,217,254.0,2997,0.53461
S1,Test0,217,266.0,3003,0.55179
S1,Test0,217,278.0,3009,0.5626
S1,Test0,217,290.0,3014,0.57145
S1,Test0,217,302.0,3015,0.57603
S1,Test0,217,314.0,3020,0.59276
S1,Test0,217,326.0,3022,0.60016
S1,Test0,217,338.0,3027,0.60339
S1,Test0,217,350.0,3029,0.60659
S1,Test0,217,362.0,3029,0.60968
S1,Test0,217,374.0,3029,0.61275
S1,Test0,217,386.0,3029,0.61581
S1,Test0,217,398.0,3029,0.61886
S1,Test0,217,410.0,3029,0.62189
S1,Test0,217,422.0,3029,0.62492
S1,Test0,217,434.0,3029,0.6279
S1,Test0,217,446.0,3029,0.63052
S1,Test0,217,458.0,3029,0.63286
S1,Test0,217,470.0,3029,0.63518
S1,Test0,217,482.0,3029,0.63745
S1,Test0,217,494.0,3029,0.6396
S1,Test0,217,506.0,3029,0.64145
S1,Test0,217,518.0,3029,0.64285
S1,Test0,217,530.0,3029,0.6438
S1,Test0,217,542.0,3029,0.64444
S1,Test0,217,554.0,3029,0.64496
S1,Test0,217,566.0,3029,0.64543
S1,Test0,217,578.0,3029,0.64585
S1,Test0,217,590.0,3029,0.64622
S1,Test0,217,602.0,3029,0.64654
