step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
74;0.304973;0.283197;0.269037;0.274165;0.276183
75;0.305916;0.283936;0.269739;0.274165;0.276183
76;0.306694;0.284705;0.270470;0.274165;0.276183
77;0.307405;0.286202;0.271892;0.274165;0.276183
78;0.308243;0.286727;0.272391;0.274165;0.276183
79;0.308910;0.286919;0.272573;0.274165;0.276183
80;0.309898;0.287716;0.273330;0.274165;0.276183
81;0.310803;0.288511;0.274086;0.274165;0.276183
82;0.311543;0.289275;0.274812;0.274165;0.276183
83;0.312171;0.290598;0.276068;0.274165;0.276183
84;0.313222;0.290624;0.276092;0.274950;0.275652
85;0.313796;0.291298;0.276733;0.274950;0.275652
86;0.314754;0.292412;0.277792;0.274950;0.275652
87;0.315587;0.293288;0.278623;0.275367;0.277037
88;0.316725;0.293408;0.278737;0.275367;0.277037
89;0.317609;0.294947;0.280199;0.275367;0.277037
90;0.318439;0.297993;0.283094;0.275367;0.277037
91;0.318860;0.295891;0.281097;0.275367;0.277037
92;0.319796;0.296933;0.282086;0.275367;0.277037
93;0.321075;0.297491;0.282617;0.275367;0.277037
94;0.322402;0.298359;0.283441;0.275367;0.277037
95;0.322374;0.299031;0.284079;0.275367;0.277037
96;0.322315;0.300872;0.285828;0.275367;0.277037
97;0.323151;0.300675;0.285642;0.277661;0.277865
98;0.323118;0.301345;0.286278;0.277661;0.277865
99;0.324008;0.302014;0.286913;0.277661;0.277865
100;0.323970;0.303134;0.287977;0.277661;0.277865
101;0.324084;0.302865;0.287722;0.277661;0.277865
102;0.323369;0.303134;0.287977;0.277661;0.277865
103;0.324196;0.303053;0.287901;0.277661;0.277865
104;0.324869;0.303107;0.287952;0.277661;0.277865
105;0.325746;0.303267;0.288104;0.277661;0.277865
106;0.325895;0.303240;0.288078;0.277661;0.277865
107;0.325732;0.303320;0.288154;0.279451;0.279534
108;0.325519;0.303347;0.288179;0.279451;0.279534
109;0.325897;0.303505;0.288330;0.279451;0.279534
110;0.326723;0.303584;0.288405;0.278980;0.279203
111;0.327423;0.303767;0.288578;0.278980;0.279203
112;0.327417;0.303845;0.288653;0.278980;0.279203
113;0.327662;0.304077;0.288873;0.278980;0.279203
114;0.328086;0.304026;0.288824;0.278980;0.279203
115;0.328267;0.304103;0.288898;0.278980;0.279203
116;0.328562;0.304257;0.289044;0.278980;0.279203
117;0.328639;0.304384;0.289165;0.278980;0.279203
118;0.328789;0.305060;0.289807;0.278980;0.279203
119;0.328897;0.305035;0.289783;0.278980;0.279203
120;0.329193;0.305232;0.289971;0.281336;0.281515
121;0.329443;0.305476;0.290202;0.281336;0.281515
122;0.329132;0.305549;0.290271;0.281336;0.281515
