step;j_candidate;j_noaction;satisficing_bound;phys_candidate;phys_noaction
140;0.108972;0.117711;0.115357;0.041482;0.066566
141;0.108983;0.117115;0.114772;0.041482;0.065890
142;0.108992;0.117115;0.114772;0.041482;0.065890
143;0.108931;0.117115;0.114772;0.041482;0.065890
144;0.108969;0.211239;0.207014;0.041482;0.172606
145;0.108948;0.117115;0.114772;0.041482;0.065890
146;0.110428;0.117115;0.114772;0.043088;0.065890
147;0.112340;0.129034;0.126453;0.044675;0.079403
148;0.112314;0.114699;0.112405;0.044675;0.063151
149;0.112727;0.114699;0.112405;0.045463;0.063151
150;0.112494;0.126306;0.123780;0.045463;0.076311
151;0.112474;0.113472;0.111203;0.045463;0.061760
152;0.113023;0.113472;0.111203;0.046246;0.061760
153;0.114553;0.126857;0.124320;0.047799;0.076936
154;0.114423;0.110981;0.108762;0.047799;0.058936
155;0.114944;0.110981;0.108762;0.047799;0.058936
156;0.114428;0.123512;0.121042;0.047799;0.073143
157;0.114530;0.110981;0.108762;0.047799;0.058936
158;0.115366;0.110981;0.108762;0.047799;0.058936
158;0.115411;0.123512;0.121042;0.047799;0.058936
159;0.115433;0.122945;0.120486;0.047799;0.072500
160;0.116232;0.120066;0.117665;0.048570;0.069236
161;0.116248;0.120066;0.117665;0.048570;0.069236
161;0.116248;0.120066;0.117665;0.048570;0.069236
162;0.116221;0.107146;0.105003;0.048570;0.054587
163;0.115808;0.120066;0.117665;0.048570;0.069236
164;0.115777;0.107146;0.105003;0.048570;0.054587
164;0.115821;0.120066;0.117665;0.048570;0.054587
165;0.116554;0.115913;0.113595;0.049336;0.064527
166;0.117080;0.116515;0.114185;0.049336;0.065210
167;0.118512;0.116515;0.114185;0.050857;0.065210
168;0.116851;0.116515;0.114185;0.049336;0.065210
169;0.119600;0.116515;0.114185;0.052361;0.065210
169;0.119600;0.116515;0.114185;0.052361;0.065210
170;0.119056;0.108438;0.106269;0.051611;0.056052
171;0.106495;0.106495;0.104365;0.053849;0.053849
